MAG	p.adj	live_rate	Group
MAG1997	0.84	0.279461279	MAGs from other families
MAG2004	0.84	0.95959596	MAGs from other families
MAG21655	0.84	0.818181818	MAGs from other families
MAG2198	0.84	0.390572391	MAGs from other families
MAG23325	0.84	0.34006734	MAGs from other families
MAG2340	0.84	0.208754209	MAGs from other families
MAG4670	0.84	0.942760943	MAGs from other families
MAG5243	0.84	0.239057239	MAGs from other families
MAG5299	0.84	0.656565657	MAGs from other families
MAG5893	0.84	0.296296296	MAGs from other families
MAG8171	0.84	0.242424242	MAGs from other families
MAG8359	0.84	0.35016835	MAGs from other families
MAG8422	0.84	0.393939394	MAGs from other families
MAG8549	0.84	0.508417508	MAGs from other families
MAG10790	0.85	0.434343434	MAGs from other genus in Bacteroidaceae
MAG1133	0.85	0.602693603	MAGs from other families
MAG1136	0.85	0.713804714	MAGs from other families
MAG11461	0.85	0.333333333	MAGs from other genus in Bacteroidaceae
MAG11716	0.85	0.925925926	MAGs from other families
MAG11785	0.85	0.98989899	MAGs from other genus in Bacteroidaceae
MAG11822	0.85	0.872053872	MAGs from other families
MAG11837	0.85	0.34006734	MAGs from other families
MAG1187	0.85	0.265993266	MAGs from other families
MAG13006	0.85	0.228956229	MAGs from other families
MAG13545	0.85	0.865319865	MAGs from other families
MAG14151	0.85	0.393939394	MAGs from other families
MAG14440	0.85	0.542087542	MAGs from other families
MAG15267	0.85	0.255892256	MAGs from other families
MAG15311	0.85	0.71043771	MAGs from other families
MAG15333	0.85	0.437710438	MAGs from other families
MAG16076	0.85	0.925925926	MAGs from other families
MAG16329	0.85	0.895622896	MAGs from other families
MAG16369	0.85	0.750841751	MAGs from other families
MAG16410	0.85	0.451178451	MAGs from other families
MAG16601	0.85	0.336700337	MAGs from other families
MAG16887	0.85	0.306397306	MAGs from other families
MAG17810	0.85	0.296296296	MAGs from other families
MAG17823	0.85	0.205387205	MAGs from other families
MAG18864	0.85	0.97979798	MAGs from other families
MAG19409	0.85	0.471380471	MAGs from other families
MAG19704	0.85	0.286195286	MAGs from other families
MAG20187	0.85	0.952861953	MAGs from other families
MAG20387	0.85	0.228956229	MAGs from other families
MAG20659	0.85	0.252525253	MAGs from other families
MAG22667	0.85	0.316498316	MAGs from other families
MAG22692	0.85	0.508417508	MAGs from other families
MAG3278	0.85	0.32996633	MAGs from other families
MAG4196	0.85	0.898989899	MAGs from Phocaeicola
MAG4669	0.85	0.858585859	MAGs from other genus in Bacteroidaceae
MAG4771	0.85	0.814814815	MAGs from other families
MAG5130	0.85	0.552188552	MAGs from other families
MAG5233	0.85	0.393939394	MAGs from other families
MAG5391	0.85	0.208754209	MAGs from other families
MAG8328	0.85	0.2996633	MAGs from other families
MAG8972	0.85	0.488215488	MAGs from other families
MAG9001	0.85	0.353535354	MAGs from other families
MAG9245	0.85	0.808080808	MAGs from other genus in Bacteroidaceae
MAG9276	0.85	0.306397306	MAGs from other families
MAG9450	0.85	0.31986532	MAGs from other families
MAG9928	0.85	0.663299663	MAGs from other families
MAG9943	0.85	0.417508418	MAGs from other families
MAG10196	0.86	0.841750842	MAGs from other families
MAG10208	0.86	0.202020202	MAGs from other families
MAG11756	0.86	0.727272727	MAGs from other families
MAG11772	0.86	0.427609428	MAGs from other families
MAG11789	0.86	0.949494949	MAGs from other families
MAG11951	0.86	0.444444444	MAGs from other families
MAG12437	0.86	0.239057239	MAGs from other families
MAG12620	0.86	0.262626263	MAGs from other families
MAG12843	0.86	0.885521886	MAGs from other genus in Bacteroidaceae
MAG12962	0.86	0.390572391	MAGs from other families
MAG13138	0.86	0.34006734	MAGs from other families
MAG13946	0.86	0.835016835	MAGs from other families
MAG14146	0.86	0.414141414	MAGs from other families
MAG14156	0.86	0.259259259	MAGs from other families
MAG14339	0.86	0.757575758	MAGs from other families
MAG14626	0.86	0.794612795	MAGs from other families
MAG14742	0.86	0.326599327	MAGs from other families
MAG15380	0.86	0.393939394	MAGs from other families
MAG15779	0.86	0.279461279	MAGs from other families
MAG16101	0.86	0.279461279	MAGs from other families
MAG16256	0.86	0.28956229	MAGs from other families
MAG16590	0.86	0.242424242	MAGs from other families
MAG16603	0.86	0.239057239	MAGs from other families
MAG16753	0.86	0.404040404	MAGs from other families
MAG17416	0.86	0.737373737	MAGs from other families
MAG17486	0.86	0.966329966	MAGs from other families
MAG17535	0.86	0.461279461	MAGs from other families
MAG17759	0.86	0.922558923	MAGs from other families
MAG17993	0.86	0.239057239	MAGs from other families
MAG18710	0.86	0.68013468	MAGs from other families
MAG19246	0.86	0.451178451	MAGs from other families
MAG19573	0.86	0.851851852	MAGs from other families
MAG19759	0.86	0.939393939	MAGs from other genus in Bacteroidaceae
MAG20356	0.86	0.222222222	MAGs from other families
MAG20818	0.86	0.36026936	MAGs from other families
MAG20981	0.86	0.326599327	MAGs from other families
MAG21811	0.86	0.552188552	MAGs from other families
MAG22319	0.86	0.393939394	MAGs from other families
MAG22375	0.86	0.390572391	MAGs from other families
MAG2301	0.86	0.861952862	MAGs from other families
MAG240	0.86	0.343434343	MAGs from other families
MAG290	0.86	0.420875421	MAGs from other families
MAG4031	0.86	0.205387205	MAGs from other families
MAG4441	0.86	0.484848485	MAGs from other families
MAG4480	0.86	0.38047138	MAGs from other families
MAG5116	0.86	0.265993266	MAGs from other families
MAG5145	0.86	0.939393939	MAGs from other families
MAG5545	0.86	0.734006734	MAGs from other families
MAG5618	0.86	0.393939394	MAGs from other families
MAG5779	0.86	0.764309764	MAGs from other families
MAG6413	0.86	0.269360269	MAGs from other families
MAG8395	0.86	0.548821549	MAGs from other families
MAG8642	0.86	0.35016835	MAGs from other families
MAG9053	0.86	0.616161616	MAGs from other families
MAG9993	0.86	0.521885522	MAGs from other families
MAG10348	0.87	0.471380471	MAGs from other families
MAG10362	0.87	0.333333333	MAGs from other families
MAG10385	0.87	0.225589226	MAGs from other families
MAG10453	0.87	0.663299663	MAGs from other families
MAG10897	0.87	0.269360269	MAGs from other families
MAG11340	0.87	0.222222222	MAGs from other families
MAG11463	0.87	0.552188552	MAGs from Phocaeicola
MAG11641	0.87	0.363636364	MAGs from other families
MAG11684	0.87	0.454545455	MAGs from other genus in Bacteroidaceae
MAG11702	0.87	0.565656566	MAGs from other families
MAG11760	0.87	0.232323232	MAGs from other families
MAG12157	0.87	0.239057239	MAGs from other families
MAG12503	0.87	0.397306397	MAGs from other families
MAG12692	0.87	0.235690236	MAGs from other families
MAG12701	0.87	0.626262626	MAGs from other families
MAG12721	0.87	0.259259259	MAGs from other families
MAG12936	0.87	0.686868687	MAGs from other genus in Bacteroidaceae
MAG13118	0.87	0.538720539	MAGs from other families
MAG13293	0.87	0.727272727	MAGs from other families
MAG13428	0.87	0.447811448	MAGs from other families
MAG13450	0.87	0.471380471	MAGs from other families
MAG13476	0.87	0.30976431	MAGs from other families
MAG13705	0.87	0.276094276	MAGs from other families
MAG14127	0.87	0.808080808	MAGs from other families
MAG14661	0.87	0.64983165	MAGs from other families
MAG14748	0.87	0.336700337	MAGs from other families
MAG15251	0.87	0.34006734	MAGs from other families
MAG15746	0.87	0.410774411	MAGs from other families
MAG16119	0.87	0.252525253	MAGs from other families
MAG16473	0.87	0.31986532	MAGs from other families
MAG16479	0.87	0.831649832	MAGs from other families
MAG17129	0.87	0.32996633	MAGs from other families
MAG17648	0.87	0.202020202	MAGs from other families
MAG19783	0.87	0.548821549	MAGs from other families
MAG19924	0.87	0.468013468	MAGs from other families
MAG20259	0.87	0.2996633	MAGs from other families
MAG21481	0.87	0.595959596	MAGs from other families
MAG22817	0.87	0.326599327	MAGs from other families
MAG2504	0.87	0.400673401	MAGs from other families
MAG2960	0.87	0.222222222	MAGs from other families
MAG3276	0.87	0.316498316	MAGs from other families
MAG3839	0.87	0.760942761	MAGs from other families
MAG4200	0.87	0.612794613	MAGs from other families
MAG4478	0.87	0.296296296	MAGs from other families
MAG4659	0.87	0.296296296	MAGs from other families
MAG5757	0.87	0.2996633	MAGs from other families
MAG5993	0.87	0.491582492	MAGs from other families
MAG6473	0.87	0.202020202	MAGs from other families
MAG7839	0.87	0.205387205	MAGs from other genus in Bacteroidaceae
MAG8783	0.87	0.515151515	MAGs from other families
MAG8854	0.87	0.282828283	MAGs from other families
MAG8939	0.87	0.400673401	MAGs from other families
MAG9087	0.87	0.902356902	MAGs from other families
MAG9902	0.87	0.249158249	MAGs from other families
MAG10049	0.88	0.946127946	MAGs from other genus in Bacteroidaceae
MAG10398	0.88	0.744107744	MAGs from other families
MAG11021	0.88	0.202020202	MAGs from other families
MAG11289	0.88	0.303030303	MAGs from other families
MAG11521	0.88	0.272727273	MAGs from other families
MAG11755	0.88	0.420875421	MAGs from other families
MAG12019	0.88	0.215488215	MAGs from other families
MAG12706	0.88	0.505050505	MAGs from other families
MAG13133	0.88	0.599326599	MAGs from other families
MAG13253	0.88	0.451178451	MAGs from other families
MAG14377	0.88	0.232323232	MAGs from other families
MAG14528	0.88	0.292929293	MAGs from other genus in Bacteroidaceae
MAG14882	0.88	0.390572391	MAGs from other families
MAG14953	0.88	0.205387205	MAGs from other families
MAG14976	0.88	0.272727273	MAGs from other families
MAG15666	0.88	0.632996633	MAGs from other families
MAG15735	0.88	0.390572391	MAGs from other families
MAG16056	0.88	0.272727273	MAGs from other families
MAG16807	0.88	0.30976431	MAGs from other families
MAG16938	0.88	0.390572391	MAGs from other families
MAG1709	0.88	0.835016835	MAGs from other families
MAG20260	0.88	0.205387205	MAGs from other families
MAG20403	0.88	0.457912458	MAGs from other families
MAG20574	0.88	0.521885522	MAGs from other families
MAG20848	0.88	0.235690236	MAGs from other genus in Bacteroidaceae
MAG20852	0.88	0.498316498	MAGs from other families
MAG22242	0.88	0.239057239	MAGs from other families
MAG2240	0.88	0.205387205	MAGs from other families
MAG23172	0.88	0.245791246	MAGs from other families
MAG23385	0.88	0.35016835	MAGs from other families
MAG2493	0.88	0.303030303	MAGs from other families
MAG2854	0.88	0.323232323	MAGs from other families
MAG3768	0.88	0.235690236	MAGs from other families
MAG3806	0.88	0.457912458	MAGs from other families
MAG3918	0.88	0.407407407	MAGs from other families
MAG4596	0.88	0.286195286	MAGs from other families
MAG5612	0.88	0.2996633	MAGs from other families
MAG5971	0.88	0.225589226	MAGs from other families
MAG6527	0.88	0.255892256	MAGs from other families
MAG8319	0.88	0.528619529	MAGs from other families
MAG8480	0.88	0.323232323	MAGs from other families
MAG8536	0.88	0.734006734	MAGs from other families
MAG8562	0.88	0.239057239	MAGs from other families
MAG9641	0.88	0.609427609	MAGs from other families
MAG9736	0.88	0.683501684	MAGs from other families
MAG9967	0.88	0.35016835	MAGs from other families
MAG10087	0.89	0.218855219	MAGs from other families
MAG10344	0.89	0.555555556	MAGs from other families
MAG11583	0.89	0.542087542	MAGs from other families
MAG11631	0.89	0.434343434	MAGs from other genus in Bacteroidaceae
MAG11656	0.89	0.387205387	MAGs from other families
MAG11693	0.89	0.508417508	MAGs from other families
MAG11818	0.89	0.303030303	MAGs from other families
MAG11918	0.89	0.430976431	MAGs from other families
MAG12050	0.89	0.875420875	MAGs from other genus in Bacteroidaceae
MAG12429	0.89	0.316498316	MAGs from other families
MAG12625	0.89	0.609427609	MAGs from other families
MAG12750	0.89	0.424242424	MAGs from other families
MAG13090	0.89	0.336700337	MAGs from other families
MAG13151	0.89	0.202020202	MAGs from other families
MAG13208	0.89	0.98989899	MAGs from other families
MAG13311	0.89	0.245791246	MAGs from other families
MAG13785	0.89	0.28956229	MAGs from other genus in Bacteroidaceae
MAG13945	0.89	0.239057239	MAGs from other families
MAG14198	0.89	0.824915825	MAGs from other families
MAG14205	0.89	0.491582492	MAGs from other families
MAG14208	0.89	0.865319865	MAGs from other genus in Bacteroidaceae
MAG14376	0.89	0.818181818	MAGs from other families
MAG15546	0.89	0.414141414	MAGs from other families
MAG15936	0.89	0.38047138	MAGs from other families
MAG16141	0.89	0.632996633	MAGs from other families
MAG16235	0.89	0.929292929	MAGs from other families
MAG16668	0.89	0.397306397	MAGs from other families
MAG17285	0.89	0.861952862	MAGs from other families
MAG18729	0.89	0.400673401	MAGs from other families
MAG18796	0.89	0.946127946	MAGs from other families
MAG1935	0.89	0.481481481	MAGs from other families
MAG19814	0.89	0.71043771	MAGs from other families
MAG20235	0.89	0.30976431	MAGs from other families
MAG20494	0.89	0.535353535	MAGs from other families
MAG20497	0.89	0.925925926	MAGs from other families
MAG2166	0.89	0.723905724	MAGs from other families
MAG22106	0.89	0.518518519	MAGs from other families
MAG22489	0.89	0.333333333	MAGs from other families
MAG22551	0.89	0.35016835	MAGs from other families
MAG23372	0.89	0.663299663	MAGs from other families
MAG2507	0.89	0.32996633	MAGs from other families
MAG3539	0.89	0.313131313	MAGs from other families
MAG4131	0.89	0.323232323	MAGs from other families
MAG4290	0.89	0.410774411	MAGs from other families
MAG5351	0.89	0.262626263	MAGs from other families
MAG5621	0.89	0.316498316	MAGs from other families
MAG5703	0.89	0.279461279	MAGs from other families
MAG6004	0.89	0.242424242	MAGs from other families
MAG6015	0.89	0.606060606	MAGs from other families
MAG6584	0.89	0.875420875	MAGs from other families
MAG7477	0.89	0.895622896	MAGs from other families
MAG8590	0.89	0.632996633	MAGs from other families
MAG8602	0.89	0.245791246	MAGs from other families
MAG9107	0.89	0.245791246	MAGs from other families
MAG9487	0.89	0.626262626	MAGs from other families
MAG10321	0.9	0.575757576	MAGs from other families
MAG11377	0.9	0.346801347	MAGs from other families
MAG11526	0.9	0.673400673	MAGs from other families
MAG11985	0.9	0.582491582	MAGs from other families
MAG12527	0.9	0.420875421	MAGs from other families
MAG12652	0.9	0.276094276	MAGs from other genus in Bacteroidaceae
MAG12664	0.9	0.239057239	MAGs from other families
MAG12859	0.9	0.30976431	MAGs from other families
MAG12988	0.9	0.208754209	MAGs from other families
MAG13161	0.9	0.461279461	MAGs from other families
MAG13541	0.9	0.272727273	MAGs from other families
MAG13597	0.9	0.269360269	MAGs from other families
MAG13701	0.9	0.858585859	MAGs from other families
MAG14496	0.9	0.255892256	MAGs from other families
MAG14671	0.9	0.390572391	MAGs from other families
MAG14901	0.9	0.461279461	MAGs from other families
MAG15236	0.9	0.468013468	MAGs from other families
MAG15320	0.9	0.447811448	MAGs from other families
MAG156	0.9	0.606060606	MAGs from other families
MAG16164	0.9	0.265993266	MAGs from other families
MAG16283	0.9	0.252525253	MAGs from other families
MAG16336	0.9	0.410774411	MAGs from other families
MAG16460	0.9	0.727272727	MAGs from other families
MAG17613	0.9	0.484848485	MAGs from other families
MAG17638	0.9	0.37037037	MAGs from other families
MAG17748	0.9	0.754208754	MAGs from other families
MAG20140	0.9	0.585858586	MAGs from other families
MAG21551	0.9	0.845117845	MAGs from other genus in Bacteroidaceae
MAG21920	0.9	0.282828283	MAGs from other families
MAG22147	0.9	0.276094276	MAGs from other families
MAG22513	0.9	0.400673401	MAGs from other families
MAG3288	0.9	0.585858586	MAGs from other families
MAG4162	0.9	0.599326599	MAGs from other families
MAG4638	0.9	0.525252525	MAGs from other families
MAG4874	0.9	0.760942761	MAGs from other families
MAG5179	0.9	0.387205387	MAGs from other families
MAG5564	0.9	0.676767677	MAGs from other families
MAG5867	0.9	0.208754209	MAGs from other families
MAG7193	0.9	0.282828283	MAGs from other families
MAG8786	0.9	0.562289562	MAGs from other families
MAG9143	0.9	0.791245791	MAGs from other families
