Breed,Best_Hit_ARO,Total_Abundance
SPD,nimJ,0.37840476470588236
SPD,nimK,0.044155470588235296
SPD,norC,0.001018235294117647
SPD,npmA,0
SPD,oqxA,0.0013538235294117647
SPD,patB,0.027960882352941176
SPD,poxtA,2.3283706470588235
SPD,qacEdelta1,10.467618411764706
SPD,qacG,6.520787823529412
SPD,qacJ,10.410036176470587
SPD,qacL,0.013325529411764707
SPD,ramA,0
SPD,rgt1438,0
SPD,rmtB,0
SPD,rsmA,0.01778064705882353
SPD,salC,0.08542376470588235
SPD,salD,0.0011518235294117648
SPD,salE,0.0032290588235294117
SPD,sdiA,0
SPD,sdrM,0.20171794117647057
SPD,sepA,0.29055964705882353
SPD,spd,0
SPD,sul1,3.191628294117647
SPD,sul2,0.46962176470588235
SPD,sul3,0
SPD,sul4,0
SPD,tet(32),7.7628394705882355
SPD,tet(33),0.7312152352941177
SPD,tet(36),0.683492294117647
SPD,tet(40),13.673725411764705
SPD,tet(44),5.167745882352941
SPD,tet(45),64.8564655882353
SPD,tet(59),0.052467
SPD,tet(A),0.647365
SPD,tet(B),0.09428817647058824
SPD,tet(C),0.012050058823529412
SPD,tet(D),0
SPD,tet(K),0.03413723529411765
SPD,tet(M),18.716998
SPD,tet(O),206.62289358823529
SPD,tet(O/32/O),0.9400806470588235
SPD,tet(O/W/32/O),3.546567117647059
SPD,tet(Q),35.51294076470588
SPD,tet(R),0.093238
SPD,tet(S),0.442863
SPD,tet(T),0.007986764705882353
SPD,tet(W),25.452065470588234
SPD,tet(W/N/W),2.126203705882353
SPD,tet(X),0.183294
SPD,tet(X1),0.0011435882352941176
SPD,tet(X3),0.010951588235294117
SPD,tet(X5),0.005460411764705882
SPD,tet(Z),1.2412651176470588
SPD,tetB(P),25.874327529411765
SPD,tmrB,0.07763188235294118
SPD,ugd,0.034268941176470585
SPD,vanB,0.0014658235294117646
SPD,vanC,0.009714823529411765
SPD,vanE,0
SPD,vanF,0.03634829411764706
SPD,vanG,4.0087284117647055
SPD,vanHA,0
SPD,vanHB,0.038999705882352936
SPD,vanHD,0.06423888235294117
SPD,vanHF,0.042417823529411765
SPD,vanHM,0
SPD,vanHO,0.4563295294117647
SPD,vanHP,0.8094423529411764
SPD,vanI,0
SPD,vanRB,0
SPD,vanRC,0.012270588235294116
SPD,vanRG,0
SPD,vanRI,0
SPD,vanSB,0.0035725882352941178
SPD,vanTC,0.04665276470588235
SPD,vanTE,0.10067029411764705
SPD,vanTG,1.726840294117647
SPD,vanTN,0.0014379411764705882
SPD,vanTmL,0.003326
SPD,vanTrL,0
SPD,vanUG,0.018725823529411764
SPD,vanWB,0.7797733529411764
SPD,vanWG,0.7659417058823529
SPD,vanWI,9.017641
SPD,vanXA,0
SPD,vanXB,0.011705117647058824
SPD,vanXF,0.07459335294117647
SPD,vanXI,0.0017393529411764707
SPD,vanXO,0
SPD,vanXP,0.009120058823529412
SPD,vanXYC,0.009153588235294118
SPD,vanXYE,0
SPD,vanXYG,1.7053568823529413
SPD,vanXYN,0.00896835294117647
SPD,vanYA,12.038330529411764
SPD,vanYB,10.207493176470589
SPD,vanYF,2.002732705882353
SPD,vanYG,7.0394931176470585
SPD,vanYM,4.361199470588235
SPD,vatE,0.05535111764705882
SPD,ykkC,0.2637294117647059
SPD,ykkD,0.2073664705882353
SXD,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.0596002
SXD,AAC(3)-IIc,0.3644733
SXD,AAC(3)-IVa,0.0740567
SXD,AAC(3)-VIIa,0.1011659
SXD,AAC(6')-IIa,0.8366384
SXD,AAC(6')-Ia,0
SXD,AAC(6')-Iaj,0
SXD,AAC(6')-Ib',0.2576027
SXD,AAC(6')-Ib-cr3,0
SXD,AAC(6')-Ib-cr6,0.0115621
SXD,AAC(6')-Ib7,1.382926
SXD,AAC(6')-Ib8,0.3711618
SXD,AAC(6')-Ib9,0.0042374000000000005
SXD,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,0.3836891
SXD,AAC(6')-Ii,0.140156
SXD,AAC(6')-Iid,0.0743172
SXD,AAC(6')-Il,0.02386
SXD,AAC(6')-Im,0.0874884
SXD,AAC(6')-Iy,0
SXD,ACI-1,0.0546283
SXD,ACT-56,0
SXD,ACT-77,0
SXD,ADC-43,0
SXD,ANT(2'')-Ia,1.0261156
SXD,ANT(3'')-IIa,1.3554862
SXD,ANT(3'')-IIb,0.13384369999999998
SXD,ANT(4')-Ia,1.1370118
SXD,ANT(4')-Ib,0
SXD,ANT(6)-Ia,2.8604361
SXD,ANT(6)-Ib,2.5894379
SXD,ANT(9)-Ia,0.2916248
SXD,ANT(9)-Ib,0.0188392
SXD,APH(2'')-IIIa,0
SXD,APH(2'')-IIa,0
SXD,APH(2'')-Ie,0.0479238
SXD,APH(2'')-If,0.2646989
SXD,APH(2'')-Ig,0
SXD,APH(3'')-Ib,1.7540518
SXD,APH(3')-IIIa,10.619856200000001
SXD,APH(3')-IIa,0.0043266
SXD,APH(3')-Ia,1.5252129
SXD,APH(3')-Ib,0.0037884
SXD,APH(3')-VIIa,0
SXD,APH(3')-VIa,0.1002637
SXD,APH(4)-Ia,0.0176608
SXD,APH(6)-Ic,0.0034668
SXD,APH(6)-Id,0.28387249999999997
SXD,Acinetobacter baumannii AbaQ,0
SXD,Acinetobacter baumannii AmvA,0
SXD,AcrE,0.0208119
SXD,AcrS,0.027047599999999998
SXD,ArnT,0.0435963
SXD,BLMT,0
SXD,BRO-2,0
SXD,BRP(MBL),0
SXD,BcI,0
SXD,BcIII,0
SXD,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,6.619e-4
SXD,CARB-3,0.1189667
SXD,CARB-4,0.0311775
SXD,CARB-8,0.0677221
SXD,CARB-9,0
SXD,CDD-2,0
SXD,CMH-4,0
SXD,CMY-59,0
SXD,CTX-M-55,0
SXD,CTX-M-65,0
SXD,Campylobacter coli chloramphenicol acetyltransferase,1.6874136
SXD,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
SXD,CblA-1,0
SXD,CcrA,0
SXD,CfxA6,0
SXD,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0
SXD,Clostridium perfringens mprF,0.0079837
SXD,Corynebacterium striatum tetA,0
SXD,CrcB,0
SXD,DHA-1,0.0436804
SXD,DfrA37,0.29543189999999997
SXD,DfrB9,0.3948828
SXD,EBR-5,0.0610449
SXD,EC-14,0.0248109
SXD,EC-15,0.0319203
SXD,EreA,0.016614
SXD,EreD,0.7439718
SXD,Erm(34),0
SXD,Erm(35),2.0580622
SXD,Erm(36),3.5438674
SXD,Erm(42),0.0173205
SXD,Erm(48),0
SXD,Erm(49),0
SXD,Erm(51),0.0476291
SXD,Erm(52),1.9284322999999999
SXD,ErmA,2.7472787
SXD,ErmB,4.9616426
SXD,ErmC,0.0297655
SXD,ErmF,0.978962
SXD,ErmG,0.2896423
SXD,ErmQ,1.151526
SXD,ErmT,0.036940100000000003
SXD,ErmX,0.748941
SXD,ErmY,0.102844
SXD,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.0190605
SXD,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,0.0580938
SXD,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.1153985
SXD,Escherichia coli acrA,0.010457600000000001
SXD,Escherichia coli ampC beta-lactamase,0
SXD,Escherichia coli emrE,0.06464220000000001
SXD,Escherichia coli mdfA,0.0259261
SXD,Escherichia coli parE conferring resistance to fluoroquinolones,0
SXD,Escherichia coli soxR with mutation conferring antibiotic resistance,0
SXD,Escherichia coli soxS with mutation conferring antibiotic resistance,0
SXD,EstT,0.9109159
SXD,FosA2,0
SXD,FosA3,0.037146
SXD,FosA7.5,0
SXD,FosA8,0.0452189
SXD,FosB3,0.174006
SXD,FosBx1,0.3137877
SXD,FosD,0.013824600000000001
SXD,FosG,0
SXD,FosI,0.3807648
SXD,FosK,0.1409927
SXD,FosXCC,1.7213521
SXD,FusF,0
SXD,H-NS,0.027367700000000002
SXD,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.0355904
SXD,HelR,0
SXD,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,0.0262887
SXD,ICR-Mo,0
SXD,Klebsiella pneumoniae KpnE,0.0212005
SXD,Klebsiella pneumoniae KpnF,0.1709781
SXD,Klebsiella pneumoniae KpnG,0
SXD,Klebsiella pneumoniae KpnH,0.0293246
SXD,Klebsiella pneumoniae OmpK37,0
SXD,Limosilactobacillus reuteri cat-TC,0
SXD,LlmA 23S ribosomal RNA methyltransferase,0
SXD,LnuH,0.3114223
SXD,LnuP,3.5062873
SXD,LptD,0
SXD,MCR-1.1,0
SXD,Mef(En2),7.3714771
SXD,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
SXD,Mrx,0.0017116
SXD,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.2975005
SXD,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0
SXD,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.22158809999999998
SXD,NDM-5,0
SXD,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,0.0024330999999999997
SXD,OXA-1,0.1134054
SXD,OXA-10,0.0362932
SXD,OXA-136,0.0693669
SXD,OXA-140,0.0241716
SXD,OXA-184,0
SXD,OXA-193,0
SXD,OXA-21,0.0937965
SXD,OXA-334,0
SXD,OXA-347,0.2285971
SXD,OXA-58,0.0115152
SXD,OXA-820,0
SXD,OXA-912,0
SXD,OmpA,0
SXD,PC1 beta-lactamase (blaZ),0
SXD,PmrF,0.0194243
SXD,QnrA3,0
SXD,QnrB6,0
SXD,QnrD1,0
SXD,QnrS1,0.0227363
SXD,QnrVC5,0
SXD,RCP-1,0
SXD,RanA,0
SXD,RanB,0
SXD,RbpA,0.0340238
SXD,Rhodobacter sphaeroides ampC beta-lactamase,0.6583694999999999
SXD,SAT-2,0
SXD,SAT-4,2.8566708
SXD,SHV-11,0
SXD,Sed-1,0
SXD,Staphylococcus intermedius chloramphenicol acetyltransferase,0.0036032
SXD,Streptococcus suis chloramphenicol acetyltransferase,0.2061989
SXD,Streptomyces rimosus otr(A),0.0511805
SXD,Streptomyces venezuelae rox,0
SXD,TEM-1,0.0699715
SXD,TRU-1,0
SXD,TolC,0.0016712
SXD,VEB-17,0
SXD,Vibrio anguillarum chloramphenicol acetyltransferase,0.3456785
SXD,Vibrio cholerae varG,0
SXD,YojI,0.0027965999999999998
SXD,aad(6),1.1377673
SXD,aadA11,0.1079658
SXD,aadA15,0.0168396
SXD,aadA16,0.3096681
SXD,aadA17,0
SXD,aadA2,1.1704444999999999
SXD,aadA27,0
SXD,aadA5,8.9546834
SXD,aadA7,0.0709709
SXD,aadA9,0.4322435
SXD,aadK,0.0656062
SXD,aadS,1.5672046
SXD,abeS,0
SXD,acrB,0.011124700000000001
SXD,acrD,0.012692799999999999
SXD,adeF,3.9653513
SXD,adeL,0.0016271999999999999
SXD,almE,0
SXD,almF,0
SXD,almG,0
SXD,aphA15,0.0644534
SXD,apmA,0.010474
SXD,armA,0
SXD,arr-2,0.1457807
SXD,arr-3,0.1655518
SXD,arr-8,0
SXD,bacA,0
SXD,baeR,0.021444
SXD,baeS,5.505999999999999e-4
SXD,catA4,0
SXD,catA8,1.209799
SXD,catB11,0.0119016
SXD,catB2,0.015916100000000002
SXD,catB3,0.5118299
SXD,catB8,0.0856457
SXD,catII from Escherichia coli K-12,0
SXD,catIII,0.0039415
SXD,catP,0.9699578999999999
SXD,catQ,0.2998747
SXD,catS,0.0071232
SXD,cepA,0
SXD,cfr(D),0.006300600000000001
SXD,cfrA,0.4087611
SXD,cfrC,0.1960952
SXD,cfrE,1.9887929
SXD,clbC,0
SXD,clcD,0.0023832
SXD,cmeR,0
SXD,cmlA5,0.021117900000000002
SXD,cphA3,0
SXD,cpxA,0.0070786
SXD,dfrA1,1.3111
SXD,dfrA10,0
SXD,dfrA12,0.3450275
SXD,dfrA14,0.0805439
SXD,dfrA15,0.2827423
SXD,dfrA16,0.557159
SXD,dfrA17,8.5314894
SXD,dfrA19,0.048042
SXD,dfrA20,0.0350697
SXD,dfrA27,0.3498893
SXD,dfrA6 from Proteus mirabilis,0.0945598
SXD,dfrD,0
SXD,dfrE,0
SXD,dfrF,0.0220267
SXD,dfrG,1.2651794
SXD,dfrL,0
SXD,efmA,0.0300818
SXD,efrA,0.0011877
SXD,emrA,0.0254265
SXD,emrK,0.0017852
SXD,emrR,0.0446555
SXD,emrY,0.0063444
SXD,emtA,0.0041943
SXD,eptA,0.0225391
SXD,eptB,0
SXD,erm(45),0.0266853
SXD,evgA,0.0019895
SXD,evgS,0.011899999999999999
SXD,fexA,7.284147
SXD,fexB,0.7979677
SXD,fosA5,0
SXD,fusC,0.0025895000000000002
SXD,fusD,0
SXD,gadX,0.052015399999999996
SXD,golS,0
SXD,kdpE,0.0019224
SXD,leuO,0.0065223
SXD,linG,0.0012347
SXD,lnuA,2.5568371
SXD,lnuB,2.635271
SXD,lnuC,36.901863
SXD,lnuD,0.107034
SXD,lnuE,0
SXD,lnuF,0.06597120000000001
SXD,lnuG,0.0976794
SXD,lsaE,0.0035561
SXD,marA,0.0389416
SXD,mdeA,0.0011397
SXD,mdtA,0.0102048
SXD,mdtB,0.0057054
SXD,mdtC,0
SXD,mdtE,0.0176661
SXD,mdtF,0.020842399999999997
SXD,mdtG,0.0088487
SXD,mdtH,0.003335
SXD,mdtM,0.0176539
SXD,mdtN,0.027091
SXD,mdtO,0.0081472
SXD,mdtP,0.010971
SXD,mecA,0.0018539
SXD,mecB,0.011674499999999999
SXD,mecI,0
SXD,mecR1,0.0021095
SXD,mefF,0.236348
SXD,mefH,0.5567667
SXD,mphA,0
SXD,mphC,0.0082767
SXD,mphE,0.3836145
SXD,mphF,0.0417536
SXD,mphG,0.38311239999999996
SXD,mphK,0.0339102
SXD,mphO,0.5911255
SXD,msbA,0.00279
SXD,msr(G),0.22313149999999998
SXD,msr(I),0.0332842
SXD,msrA,0.022019
SXD,nimA,4.5578867
SXD,nimB,0.3228472
SXD,nimC,0
SXD,nimD,0.0229204
SXD,nimE,0.1496201
SXD,nimF,0.249698
SXD,nimG,4.136692099999999
SXD,nimH,0
SXD,nimI,0.1732406
SXD,nimJ,2.8068141
SXD,nimK,0.4077443
SXD,norC,0.0137416
SXD,npmA,0.0019063
SXD,oqxA,0
SXD,patB,0.0060799
SXD,poxtA,3.1495307
SXD,qacEdelta1,29.619236100000002
SXD,qacG,6.5135789
SXD,qacJ,21.9350349
SXD,qacL,0.0247321
SXD,ramA,0
SXD,rgt1438,0
SXD,rmtB,0
SXD,rsmA,0
SXD,salC,0.0438258
SXD,salD,0
SXD,salE,0.066002
SXD,sdiA,0
SXD,sdrM,0.262843
SXD,sepA,0.3968703
SXD,spd,0
SXD,sul1,8.7560617
SXD,sul2,1.416287
SXD,sul3,0
SXD,sul4,0.0082311
SXD,tet(32),7.8037827
SXD,tet(33),1.164821
SXD,tet(36),0.903438
SXD,tet(40),6.1344927
SXD,tet(44),20.0989744
SXD,tet(45),4.645389
SXD,tet(59),0.0280473
SXD,tet(A),0.420813
SXD,tet(B),0.0078958
SXD,tet(C),0.03748
SXD,tet(D),0
SXD,tet(K),0.4905275
SXD,tet(M),10.7939252
SXD,tet(O),12.1244292
SXD,tet(O/32/O),1.9232604
SXD,tet(O/W/32/O),0.5208833
SXD,tet(Q),57.0241561
SXD,tet(R),0.016997699999999998
SXD,tet(S),0.5333475
SXD,tet(T),0.0100167
SXD,tet(W),78.5736187
SXD,tet(W/N/W),3.4134399
SXD,tet(X),0.9853992
SXD,tet(X1),0.041980500000000004
SXD,tet(X3),0.0466099
SXD,tet(X5),0.0575123
SXD,tet(Z),5.2377801
SXD,tetB(P),8.1652627
SXD,tmrB,0.062838
SXD,ugd,0.0017347
SXD,vanB,0
SXD,vanC,0.0074285
SXD,vanE,0
SXD,vanF,0.1618251
SXD,vanG,7.7049065
SXD,vanHA,0.0020436
SXD,vanHB,0.0252852
SXD,vanHD,1.1058859
SXD,vanHF,0.4571922
SXD,vanHM,0.0083939
SXD,vanHO,2.5090148
SXD,vanHP,0.0175292
SXD,vanI,0
SXD,vanRB,0
SXD,vanRC,0.0096719
SXD,vanRG,0.0134497
SXD,vanRI,0
SXD,vanSB,0
SXD,vanTC,0.0392746
SXD,vanTE,0.026249599999999998
SXD,vanTG,6.0465865
SXD,vanTN,0.020248699999999998
SXD,vanTmL,0.0944533
SXD,vanTrL,0.0689416
SXD,vanUG,0.08940909999999999
SXD,vanWB,2.6458
SXD,vanWG,2.458612
SXD,vanWI,15.6001627
SXD,vanXA,0
SXD,vanXB,0.0029538999999999998
SXD,vanXF,0.2941775
SXD,vanXI,0.0078544
SXD,vanXO,0
SXD,vanXP,0.0267216
SXD,vanXYC,0.0294978
SXD,vanXYE,0
SXD,vanXYG,6.0334838
SXD,vanXYN,0.0034464
SXD,vanYA,10.0188012
SXD,vanYB,36.4363537
SXD,vanYF,5.9617602
SXD,vanYG,14.9910908
SXD,vanYM,9.5099104
SXD,vatE,0
SXD,ykkC,0.22813350000000002
SXD,ykkD,0.0895899
TWD,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),0.0275618
TWD,AAC(3)-IIc,0.040854
TWD,AAC(3)-IVa,0.015538
TWD,AAC(3)-VIIa,0.008230999999999999
TWD,AAC(6')-IIa,0.09569
TWD,AAC(6')-Ia,0
TWD,AAC(6')-Iaj,0
TWD,AAC(6')-Ib',0.1351126
TWD,AAC(6')-Ib-cr3,0
TWD,AAC(6')-Ib-cr6,0.0044054
TWD,AAC(6')-Ib7,0.0506822
TWD,AAC(6')-Ib8,0.0491364
TWD,AAC(6')-Ib9,0
TWD,AAC(6')-Ie-APH(2'')-Ia bifunctional protein,1.1960000000000001e-4
TWD,AAC(6')-Ii,0.4548834
TWD,AAC(6')-Iid,0.0668444
TWD,AAC(6')-Il,0
TWD,AAC(6')-Im,0.048226399999999996
TWD,AAC(6')-Iy,0
TWD,ACI-1,0.0347532
TWD,ACT-56,0
TWD,ACT-77,0
TWD,ADC-43,0
TWD,ANT(2'')-Ia,0.058017
TWD,ANT(3'')-IIa,0.14390239999999999
TWD,ANT(3'')-IIb,0.0149246
TWD,ANT(4')-Ia,0.4687508
TWD,ANT(4')-Ib,0
TWD,ANT(6)-Ia,5.0114844
TWD,ANT(6)-Ib,1.2563358
TWD,ANT(9)-Ia,0.0538948
TWD,ANT(9)-Ib,0.0060631999999999995
TWD,APH(2'')-IIIa,0
TWD,APH(2'')-IIa,0
TWD,APH(2'')-Ie,0.0024146000000000003
TWD,APH(2'')-If,0.30158999999999997
TWD,APH(2'')-Ig,0
TWD,APH(3'')-Ib,0.2479882
TWD,APH(3')-IIIa,6.0402374
TWD,APH(3')-IIa,0
TWD,APH(3')-Ia,0.17132
TWD,APH(3')-Ib,0
TWD,APH(3')-VIIa,0
TWD,APH(3')-VIa,0.013536
TWD,APH(4)-Ia,0
TWD,APH(6)-Ic,0
TWD,APH(6)-Id,0.0522922
TWD,Acinetobacter baumannii AbaQ,0
TWD,Acinetobacter baumannii AmvA,0
TWD,AcrE,0.049143200000000005
TWD,AcrS,0.0537138
TWD,ArnT,0.0930182
TWD,BLMT,0
TWD,BRO-2,0
TWD,BRP(MBL),0
TWD,BcI,0
TWD,BcIII,0
TWD,Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin,0.004734
TWD,CARB-3,0.0131074
TWD,CARB-4,0
TWD,CARB-8,0
TWD,CARB-9,0
TWD,CDD-2,0
TWD,CMH-4,0
TWD,CMY-59,0
TWD,CTX-M-55,0
TWD,CTX-M-65,0
TWD,Campylobacter coli chloramphenicol acetyltransferase,0.7409768
TWD,Campylobacter jejuni gyrA conferring resistance to fluoroquinolones,0
TWD,CblA-1,0
TWD,CcrA,0
TWD,CfxA6,0
TWD,Clostridioides difficile gyrB conferring resistance to fluoroquinolones,0
TWD,Clostridium perfringens mprF,0.0289376
TWD,Corynebacterium striatum tetA,0
TWD,CrcB,0
TWD,DHA-1,0
TWD,DfrA37,0.0445406
TWD,DfrB9,0
TWD,EBR-5,0.0018126
TWD,EC-14,0.020867
TWD,EC-15,0.0506252
TWD,EreA,0.016336200000000002
TWD,EreD,0.0613654
TWD,Erm(34),0
TWD,Erm(35),1.3935936
TWD,Erm(36),0.15868259999999998
TWD,Erm(42),0.0035624
TWD,Erm(48),0
TWD,Erm(49),0.0091588
TWD,Erm(51),0
TWD,Erm(52),2.6516704
TWD,ErmA,21.0097642
TWD,ErmB,16.0748272
TWD,ErmC,0.0036958
TWD,ErmF,0.30503179999999996
TWD,ErmG,0.1822374
TWD,ErmQ,0.18702939999999998
TWD,ErmT,0.1110162
TWD,ErmX,0.169619
TWD,ErmY,0.003322
TWD,"Escherichia coli AcrAB-TolC with AcrR mutation conferring resistance to ciprofloxacin, tetracycline, and ceftazidime",0.044223200000000004
TWD,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,0.0908198
TWD,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,0.0160812
TWD,Escherichia coli acrA,0.0091518
TWD,Escherichia coli ampC beta-lactamase,0.0024072
TWD,Escherichia coli emrE,0.057781799999999994
TWD,Escherichia coli mdfA,0.050318
TWD,Escherichia coli parE conferring resistance to fluoroquinolones,0
TWD,Escherichia coli soxR with mutation conferring antibiotic resistance,0.0176038
TWD,Escherichia coli soxS with mutation conferring antibiotic resistance,0.2830474
TWD,EstT,0.1264378
TWD,FosA2,0
TWD,FosA3,0
TWD,FosA7.5,0
TWD,FosA8,0.0321314
TWD,FosB3,0
TWD,FosBx1,0.0873922
TWD,FosD,0
TWD,FosG,0
TWD,FosI,0.8006924
TWD,FosK,0
TWD,FosXCC,0.3673786
TWD,FusF,0
TWD,H-NS,0.0550874
TWD,Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics,0.0415334
TWD,HelR,0
TWD,Helicobacter pylori rpoB mutation conferring resistance to rifampicin,0.5218012
TWD,ICR-Mo,0
TWD,Klebsiella pneumoniae KpnE,0.0241858
TWD,Klebsiella pneumoniae KpnF,0.0864186
TWD,Klebsiella pneumoniae KpnG,0
TWD,Klebsiella pneumoniae KpnH,0.047925999999999996
TWD,Klebsiella pneumoniae OmpK37,0
TWD,Limosilactobacillus reuteri cat-TC,0
TWD,LlmA 23S ribosomal RNA methyltransferase,0
TWD,LnuH,0.0151962
TWD,LnuP,0.5387764
TWD,LptD,0
TWD,MCR-1.1,0
TWD,Mef(En2),3.4254928
TWD,Morganella morganii gyrB conferring resistance to fluoroquinolones,0
TWD,Mrx,0
TWD,Mycobacterium tuberculosis folC with mutation conferring resistance to para-aminosalicylic acid,0.0133046
TWD,Mycobacterium tuberculosis intrinsic murA conferring resistance to fosfomycin,0.0011268
TWD,Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin,0.0583866
TWD,NDM-5,0
TWD,Neisseria gonorrhoeae gyrA conferring resistance to fluoroquinolones,8.816e-4
TWD,OXA-1,0
TWD,OXA-10,0.036896
TWD,OXA-136,0.47966559999999997
TWD,OXA-140,0
TWD,OXA-184,0
TWD,OXA-193,0
TWD,OXA-21,0.0105154
TWD,OXA-334,0
TWD,OXA-347,0
TWD,OXA-58,0
TWD,OXA-820,0
TWD,OXA-912,0
TWD,OmpA,0
TWD,PC1 beta-lactamase (blaZ),0
TWD,PmrF,0.009611999999999999
TWD,QnrA3,0
TWD,QnrB6,0
TWD,QnrD1,0
TWD,QnrS1,0.036115
TWD,QnrVC5,0
TWD,RCP-1,0.001911
TWD,RanA,0
TWD,RanB,0
TWD,RbpA,0
TWD,Rhodobacter sphaeroides ampC beta-lactamase,0.0215722
TWD,SAT-2,0
TWD,SAT-4,1.7568964
TWD,SHV-11,0
TWD,Sed-1,0
TWD,Staphylococcus intermedius chloramphenicol acetyltransferase,0.0042198
TWD,Streptococcus suis chloramphenicol acetyltransferase,3.3250202
TWD,Streptomyces rimosus otr(A),0.0104582
TWD,Streptomyces venezuelae rox,0
TWD,TEM-1,0.035801
TWD,TRU-1,0
TWD,TolC,0.0438918
TWD,VEB-17,0
TWD,Vibrio anguillarum chloramphenicol acetyltransferase,0.2155922
TWD,Vibrio cholerae varG,0
TWD,YojI,0.0049922
TWD,aad(6),1.016202
TWD,aadA11,0.0240806
TWD,aadA15,0
TWD,aadA16,0.0076584
TWD,aadA17,0
TWD,aadA2,0.0737432
TWD,aadA27,0
TWD,aadA5,0.5545778
TWD,aadA7,0.0044488
TWD,aadA9,0.039643
TWD,aadK,0.028443799999999998
TWD,aadS,0.1111338
TWD,abeS,0
TWD,acrB,0.0265468
TWD,acrD,0.024268
TWD,adeF,1.6138044
TWD,adeL,0
TWD,almE,0
TWD,almF,0
TWD,almG,0
TWD,aphA15,0
TWD,apmA,0
TWD,armA,0
TWD,arr-2,0.0508262
TWD,arr-3,0
TWD,arr-8,0
TWD,bacA,0
TWD,baeR,0.0186024
TWD,baeS,0.0033198
TWD,catA4,0
TWD,catA8,1.1376574
TWD,catB11,0
TWD,catB2,0
TWD,catB3,0.0271202
TWD,catB8,0
TWD,catII from Escherichia coli K-12,0
TWD,catIII,0
TWD,catP,0.1076544
TWD,catQ,0.1101206
TWD,catS,0.014353999999999999
TWD,cepA,0
TWD,cfr(D),0
TWD,cfrA,0.055664200000000004
TWD,cfrC,0.107275
TWD,cfrE,14.025089
TWD,clbC,0
TWD,clcD,0.002282
TWD,cmeR,0
TWD,cmlA5,0.0089254
TWD,cphA3,0
TWD,cpxA,0.005052
TWD,dfrA1,0.07137579999999999
TWD,dfrA10,0
TWD,dfrA12,0.0124794
TWD,dfrA14,0.0208734
TWD,dfrA15,0
TWD,dfrA16,0.026119999999999997
TWD,dfrA17,0.23051539999999998
TWD,dfrA19,0
TWD,dfrA20,0
TWD,dfrA27,0
TWD,dfrA6 from Proteus mirabilis,0
TWD,dfrD,0
TWD,dfrE,0
TWD,dfrF,0
TWD,dfrG,0.3926812
TWD,dfrL,0
TWD,efmA,0.2020746
TWD,efrA,0
TWD,emrA,0.023443
TWD,emrK,0
TWD,emrR,0.083424
TWD,emrY,0.0088118
TWD,emtA,0
TWD,eptA,0.0411938
TWD,eptB,0
TWD,erm(45),0.0030897999999999998
TWD,evgA,0.0171946
TWD,evgS,0.0181142
TWD,fexA,35.1904106
TWD,fexB,6.7253298
TWD,fosA5,0
TWD,fusC,0
TWD,fusD,0
TWD,gadX,0.0500074
TWD,golS,0
TWD,kdpE,0.003572
TWD,leuO,0
TWD,linG,0
TWD,lnuA,14.2888092
TWD,lnuB,4.1451456
TWD,lnuC,47.1048284
TWD,lnuD,0.0112318
TWD,lnuE,0
TWD,lnuF,0.0061106
TWD,lnuG,0.0265506
TWD,lsaE,0
TWD,marA,0.0196492
TWD,mdeA,0
TWD,mdtA,0.014084800000000001
TWD,mdtB,0.006661200000000001
TWD,mdtC,0
TWD,mdtE,0.0201232
TWD,mdtF,0.053490399999999994
TWD,mdtG,0.0075334
TWD,mdtH,0.0054562
TWD,mdtM,0.0204384
TWD,mdtN,0.0421748
TWD,mdtO,0.0145992
TWD,mdtP,0.0145872
TWD,mecA,0
TWD,mecB,8.474000000000001e-4
TWD,mecI,0.007611
TWD,mecR1,0
TWD,mefF,0.1471008
TWD,mefH,0.3007788
TWD,mphA,0
TWD,mphC,0
TWD,mphE,0.020395200000000002
TWD,mphF,0.006538199999999999
TWD,mphG,0.020473599999999998
TWD,mphK,0
TWD,mphO,0.0242094
TWD,msbA,0.0225782
TWD,msr(G),0.2326466
