Sample,Total_high_risk_ARG_abundance,Total_ARG_abundance,source
3300012979,5.072316736,49.83740616,Human
3300012983,7.614533604,197.3890182,Human
3300013004,0.003367962,20.26771657,Human
3300013005,0.041854039,19.68343942,Human
3300013006,0.069902903,20.45272818,Human
3300013010,0,1.447597974,Human
3300013014,0.061206389,9.497744049,Human
3300013016,0,1.895576756,Human
3300013017,0,1.639304344,Human
3300013018,0,19.29986971,Human
3300013020,0.016826785,4.45716628,Human
3300013021,0.061636231,2.405215931,Human
3300013093,0.384469096,18.41955014,Human
3300013094,0.36104148,18.76426568,Human
3300013097,0.044965699,185.2788463,Human
3300013147,18.21500167,310.3387835,Human
3300013151,96.15686901,789.9176457,Human
3300013152,9.623276684,263.5177162,Human
3300013160,424.2265255,1544.140532,Human
3300013162,20.59142465,314.8733948,Human
3300013163,561.273835,1925.096298,Human
3300013164,3.889232051,541.904571,Human
3300013166,520.7013967,1633.441416,Human
3300013167,287.7515059,1241.48847,Human
3300013168,539.9327494,2098.481722,Human
3300013171,474.7316662,1712.158311,Human
3300013174,6.793533544,306.2299911,Human
3300013175,3.411665847,307.5885423,Human
3300013182,75.31741794,1317.918259,Human
3300013183,1.165092324,220.0589179,Human
3300013184,9.231700492,280.4963932,Human
3300013185,703.954703,2366.590789,Human
3300013187,587.1413336,2076.100244,Human
3300013192,9.713450378,263.0803622,Human
3300013195,0.995087611,5.747743431,Human
3300013199,6.252235714,416.7894158,Human
3300013205,648.0157208,2222.834761,Human
3300013206,43.73988033,482.4821279,Human
3300013211,29.12287629,306.2823525,Human
3300013213,696.7644236,2195.244796,Human
3300013214,524.9916642,1770.820928,Human
3300013216,22.73443348,323.260526,Human
3300013221,22.61137395,166.6391247,Human
3300013223,515.3643847,1603.61538,Human
3300013224,563.2145004,1942.284894,Human
3300013225,554.5339443,1803.225768,Human
3300013227,504.5508133,1656.624125,Human
3300013228,489.6785166,1627.584453,Human
3300013229,20.89691035,253.2278896,Human
3300013234,32.46057595,1080.462877,Human
3300013237,502.8747201,1721.378262,Human
3300013238,6.905987984,458.3532324,Human
3300013241,485.2940548,1821.911187,Human
3300013242,14.93724418,419.9165573,Human
3300013253,0,2.300865601,Human
3300013258,689.5151485,2134.077878,Human
3300013261,79.46440164,406.1343067,Human
3300013262,766.622039,2452.371547,Human
3300013264,66.31897251,2123.523465,Human
3300013266,642.3369272,2116.907866,Human
3300013267,518.235741,1825.081734,Human
3300013268,523.5999021,1683.716337,Human
3300013270,3.334695267,1494.752912,Human
3300013271,531.8740897,1804.503375,Human
3300013272,593.5514953,1922.194127,Human
3300013273,5.860858405,309.398937,Human
3300013276,8.865275432,298.1211198,Human
3300013277,458.7162665,1737.847905,Human
3300013278,484.7590258,1936.604755,Human
3300013280,0.254407762,65.68145762,Human
3300013283,39.03039956,1392.104374,Human
3300013285,0,17.15084343,Human
3300013286,0.129878842,22.96569409,Human
3300013294,0.032812391,38.39125961,Human
3300013325,1.409560171,2235.45487,Human
3300013327,0,1556.129988,Human
3300013329,4.159355266,183.2405168,Human
3300013330,39.5331135,198.1636444,Human
3300013332,0,67.62140447,Human
3300013338,0,302.7566723,Human
3300013340,1.578384093,953.34987,Human
3300013341,4.198378622,1042.008324,Human
3300013342,0.720162985,1019.820453,Human
3300013344,19.65859693,1112.254046,Human
3300013345,552.4215602,1854.603382,Human
3300013346,55.37437501,268.7828146,Human
3300013347,27.91531429,342.9704035,Human
3300013349,3.70318508,581.0772069,Human
3300013352,31.30352964,1873.717278,Human
3300013353,1.547858302,391.8120599,Human
3300013354,2.286174139,1388.804832,Human
3300013356,0,2475.935634,Human
3300013362,45.56308882,416.5101656,Human
3300013365,4.412011007,1148.956788,Human
3300013370,11.63524028,250.0388761,Human
3300013374,0,32.76053164,Human
3300013375,0.704358525,394.0961558,Human
3300013377,0,19.32902375,Human
3300013379,11.74819598,1380.174517,Human
3300013381,2.957032496,462.4401356,Human
3300013382,3.024217615,88.09585602,Human
3300013383,0.800207689,31.02304738,Human
3300013384,833.4130234,3046.839494,Human
3300013389,0,767.777244,Human
3300013391,0.014143969,83.80659598,Human
3300013405,13.4910953,224.8453748,Human
3300013422,21.91807976,1136.607248,Human
3300013424,31.07103954,251.7369331,Human
3300013426,5.786114548,89.27781021,Human
3300013427,0,48.34718332,Human
3300013439,0.508399657,655.7429625,Human
3300013442,5.741267568,156.0171088,Human
3300013450,0,90.30666156,Human
3300013455,10.26899943,75.70062524,Human
3300013467,1.072051797,722.3381871,Human
3300013469,0,165.42645,Human
3300013481,8.782768824,1658.613502,Human
3300013482,28.54589547,731.3567304,Human
3300013484,1.22975818,367.6725537,Human
3300013485,0,152.0502987,Human
3300013486,1.730715542,408.6575439,Human
3300013489,0,599.2428778,Human
3300013491,1.068834214,4848.225042,Human
3300013493,0.454954178,472.6971088,Human
3300013494,24.57882329,1574.322764,Human
3300013495,1.592900113,871.2641604,Human
3300013497,2.871165726,718.42492,Human
3300013498,6.706361397,710.322974,Human
3300013499,9.387992963,140.62849,Human
3300013502,3.1729914,85.58093421,Human
3300013570,0.787230683,9714.887,Human
3300013583,0,83.10700131,Human
3300013586,3.002734831,863.0504062,Human
3300013599,0.437728407,2051.266886,Human
3300013612,0.452522256,2402.698439,Human
3300013618,11.66325052,2599.750845,Human
3300013621,0,2600.569397,Human
3300013622,18.44583442,293.2200998,Human
3300013626,0,2028.473202,Human
3300013627,2.573673726,3775.392853,Human
3300013630,1.268113659,458.9453236,Human
3300013631,1.77366673,627.4297069,Human
3300013632,273.2973122,7233.95938,Human
3300013634,0,762.7513239,Human
3300013635,12.41123023,391.9809214,Human
3300013636,0,914.054831,Human
3300013637,4.404066907,2378.096806,Human
3300013638,2.955434653,948.2981184,Human
3300013641,0,2303.337499,Human
3300013644,0,1779.593815,Human
3300013646,0,178.7475297,Human
3300013647,2.478068399,896.4223908,Human
3300013649,51.82883009,310.7169045,Human
3300013650,20.17051973,222.7101092,Human
3300013653,0.794386774,647.9491503,Human
3300013655,0,768.195258,Human
3300013656,111.0461367,2356.144809,Human
3300013660,639.240428,2764.925515,Human
3300013665,0,130.6215238,Human
3300013667,55.717542,995.4427822,Human
3300013669,4.016241635,1385.556045,Human
3300013671,0,741.6389701,Human
3300013678,7.713343775,924.4899275,Human
3300013679,722.6031211,3999.871322,Human
3300013683,0,1394.349135,Human
3300013684,1.369522881,487.2903184,Human
3300013685,0,1565.909503,Human
3300013690,2.41919073,981.1898063,Human
3300013692,0.394804599,1274.804191,Human
3300013693,0.148997985,910.5121337,Human
3300013697,1.710808335,911.0599993,Human
3300013701,17.48838372,1029.076535,Human
3300013702,1.057425063,343.540548,Human
3300013703,256.0874563,1783.717355,Human
3300013704,204.5123443,2624.603614,Human
3300013710,0.967540911,622.4880898,Human
3300013711,106.3073335,1763.494031,Human
3300013712,8.482581715,1349.788963,Human
3300013713,2.946869486,565.3490011,Human
3300013714,6.407692803,1032.740298,Human
3300013715,13.12276562,1346.130933,Human
3300013716,0.395554199,1390.262461,Human
3300013717,5.408413852,292.3878015,Human
3300013718,0.877056663,790.0064322,Human
3300013719,0.57726727,587.8384464,Human
3300013721,19.45138553,458.5089028,Human
3300013723,4.641705459,324.6671747,Human
3300013724,20.6046296,2085.457599,Human
3300013725,1.040147132,1080.706694,Human
3300013728,0.212464569,477.5858946,Human
3300013729,5.151349093,390.748014,Human
3300013732,3.943651338,814.9799753,Human
3300013734,41.410939,511.4180703,Human
3300013736,4.034698213,1907.01441,Human
3300013749,61.76524338,284.4481079,Human
3300013751,14.6578319,292.8578294,Human
3300013752,347.2540223,506.8576435,Human
3300013753,20.2510563,114.6222447,Human
3300013758,0,48.39871414,Human
3300013759,0.046103866,4.836320496,Human
3300013763,0,35.6531471,Human
3300013764,0.051132174,50.45922287,Human
3300013765,0.019549655,64.98258705,Human
3300013766,0.040662599,63.4687228,Human
3300013769,37.13431255,189.7153903,Human
3300013770,0.056318241,54.52165717,Human
3300013771,8.969742325,118.474811,Human
3300013772,0.28842767,47.5823885,Human
3300013791,16.22308974,145.2963065,Human
3300013812,0.916365092,687.6710215,Human
3300013814,0,930.3850583,Human
3300013816,0.855644495,259.8062791,Human
3300013818,18.4746809,1009.837937,Human
3300013819,2.501716252,2341.235509,Human
3300013821,13.77394177,1147.453709,Human
3300013822,0.96742037,1366.670369,Human
3300013823,0.831478637,1232.049142,Human
3300013824,23.16234821,843.2712323,Human
3300013829,39.16476703,134.1885024,Human
3300013830,513.4763824,726.63571,Human
3300013833,35.20221091,206.4277546,Human
3300013838,0,1067.560247,Human
3300013839,0,1476.937682,Human
3300013845,0.420292256,1255.324647,Human
3300013849,0,1533.606397,Human
3300013850,0,1027.140594,Human
3300013851,1.680993525,1107.584114,Human
3300013853,28.63148909,1805.579723,Human
3300013854,0,808.9172542,Human
3300013855,0,717.9592053,Human
3300013856,55.2264451,1060.16229,Human
3300013900,56.93378007,139.140438,Human
3300013901,0,118.325475,Human
3300013902,0,50.46308823,Human
3300013903,435.0331188,1523.201666,Human
3300013908,0,714.0219173,Human
3300013916,0,28.79370093,Human
3300013917,1.010920886,2502.023697,Human
3300013918,181.1575708,1009.665379,Human
3300013919,13.6189578,840.300335,Human
3300013921,0,1086.576233,Human
3300013922,0.767003487,248.4113014,Human
3300013924,3.887425295,830.1677808,Human
3300013925,0,1026.33466,Human
3300013927,37.86640038,1893.50679,Human
3300013928,10.18485927,284.4851943,Human
3300013931,6.973219091,269.6547481,Human
3300013932,0,298.6953548,Human
3300013933,3.991577088,1157.293901,Human
3300013934,2.040177547,970.0223235,Human
3300013935,3.534591871,182.7041769,Human
3300013938,168.0635001,1552.728093,Human
3300013939,4.672521738,2958.833664,Human
3300013940,110.1106019,299.0743572,Human
3300013942,60.9491158,4617.811578,Human
3300013947,3.940613317,43.52410407,Human
3300013958,482.5743517,1309.334513,Human
3300013974,0,583.7574962,Human
3300013977,0.809605903,11.56113703,Human
3300013978,0,882.8265723,Human
3300013980,12.18980029,1108.458146,Human
3300013981,0.110797597,2150.826368,Human
3300013982,0,811.6033356,Human
3300013983,0.356024908,857.0836999,Human
3300013985,0,2202.885977,Human
3300013986,0.134934935,889.5718967,Human
3300013987,5.414617222,778.0188031,Human
3300013989,0.847210902,794.8350855,Human
3300013990,79.07121654,1517.85832,Human
3300013992,411.0635155,1600.723847,Human
3300013994,0,955.7330218,Human
3300013995,51.74675047,2064.280251,Human
3300013996,0,852.9269726,Human
3300013997,0,831.7619177,Human
3300013998,0,897.8036621,Human
3300013999,0.822690678,846.0000183,Human
3300014001,238.5872588,2915.612186,Human
3300014002,0,608.5607543,Human
3300014004,1.756823118,1657.020059,Human
3300014005,0.565967071,206.0498127,Human
3300014007,0.397633161,554.1919945,Human
3300014008,0,1427.087738,Human
3300014009,2.201266946,338.3795734,Human
3300014010,0,292.9687397,Human
3300014011,3.427036179,783.2479934,Human
3300014013,4.497471335,1021.103762,Human
3300014014,296.2910162,2227.699169,Human
3300014015,0.844888707,630.8249689,Human
3300014016,1.746839693,728.7707283,Human
3300014018,1.485763297,959.2452986,Human
3300014020,0.313233418,740.3451164,Human
3300014024,12.40825976,249.78835,Human
3300014025,133.3495164,422.5116578,Human
3300014026,10.7172057,135.7080292,Human
3300014028,243.7985581,385.2075559,Human
3300014029,0.205843378,46.58812416,Human
3300014030,0,10.30558471,Human
3300014037,76.41991835,280.0296164,Human
3300014039,2.748709738,29.37178712,Human
3300014040,188.5692528,430.0311008,Human
3300014042,1.59064052,246.1750294,Human
3300014044,0,1593.290686,Human
3300014045,4.069708396,618.0079066,Human
3300014047,395.770282,481.7357514,Human
3300014048,0.694895984,459.8307712,Human
3300014049,3.996970816,851.8146829,Human
3300014050,0.180969413,20.05394308,Human
3300014055,63.91845413,262.0221438,Human
3300014056,0,37.97165928,Human
3300014057,577.2035703,675.1892273,Human
3300014058,0.679599793,77.18371221,Human
3300014059,20.46795807,113.2526476,Human
3300014062,136.3606298,1448.893117,Human
3300014063,0.134662463,1507.282238,Human
3300014064,6.854354825,675.9903451,Human
3300014065,0.335709769,751.7698127,Human
3300014066,41.58022228,852.9253682,Human
3300014068,0,279.9761586,Human
3300014070,12.93803406,457.9448529,Human
3300014071,20.69287633,527.3102247,Human
3300014073,21.03732647,1419.835918,Human
3300014086,1.819847345,879.7102894,Human
3300014087,1.064641533,1747.952361,Human
3300014091,27.27631863,1338.075683,Human
3300014092,0,254.0741799,Human
3300014093,114.2022985,1730.612939,Human
3300014094,107.9494702,2571.712938,Human
3300014095,11.03321641,666.4886374,Human
3300014151,0.150270412,60.28742836,Human
3300014152,0,39.99214109,Human
3300014153,0.022097523,47.00613093,Human
3300014155,0.035884099,45.55384701,Human
3300014156,0.090502043,69.75080455,Human
3300014158,0.239343454,70.60169217,Human
3300014159,0.13354703,74.36481999,Human
3300014162,0,111.3463311,Human
3300014165,0.358561948,76.17354179,Human
3300014167,0.0581057,133.9214958,Human
3300014168,0.124887237,85.21344589,Human
3300014199,0.022173177,139.6668683,Human
3300014200,0.029533692,60.77072288,Human
3300014201,0.055628185,77.12264359,Human
3300014203,30.7440493,144.4739153,Human
3300014204,1.04457367,24.76827843,Human
3300014205,0.963707894,52.09045187,Human
3300014206,36.71256152,133.3305689,Human
3300014208,0.104668988,21.24822234,Human
3300014284,3.421829974,152.034309,Human
3300014287,43.63953599,750.3980132,Human
3300014490,0.148020376,48.83749894,Human
3300014491,0.138160358,148.8449616,Human
3300014492,0,72.84704867,Human
3300014493,0,58.28096396,Human
3300014494,0.025377499,41.45131964,Human
3300014496,0.005056609,36.4824965,Human
3300014498,0.00395649,47.84883266,Human
3300014503,0.502800343,558.8710731,Human
3300014505,633.2741155,4510.699821,Human
3300014507,172.1056115,1640.682265,Human
3300014510,19.04146775,16286.85122,Human
3300014511,14.70180823,2355.719722,Human
3300014512,0,10443.70441,Human
3300014513,238.8730105,1132.104684,Human
3300014514,307.7379042,6743.747726,Human
3300014515,1.004556692,7139.774096,Human
3300014516,200.0096657,321.8107372,Human
3300014518,84.82300955,1963.551136,Human
3300014519,821.3912891,3817.229837,Human
3300014520,112.6055036,1731.680825,Human
3300014521,57.88782414,480.7078459,Human
3300014522,629.5319743,1582.816018,Human
3300014523,7.276658044,6683.44989,Human
3300014524,9.765737845,1073.186337,Human
3300014525,518.8683112,731.4779469,Human
3300014526,1.942448285,478.1566816,Human
3300014527,899.3973491,1508.990525,Human
3300014528,236.5557447,764.0378923,Human
3300014529,200.7748684,2638.696801,Human
3300014530,139.5093697,522.2056142,Human
3300014531,233.8180812,818.8195312,Human
3300014532,749.6549958,6520.55725,Human
3300014533,246.3595253,3744.595018,Human
3300014534,1497.052014,2580.419514,Human
3300014535,40.63352409,480.6667749,Human
3300014536,943.7956867,1591.882865,Human
3300014537,486.0146203,654.6714917,Human
3300014538,625.2253934,887.8762954,Human
3300014539,124.7483165,644.0419245,Human
3300014540,491.2105718,673.8305156,Human
3300014542,1091.563136,1904.003255,Human
3300014543,89.11830864,326.9749559,Human
3300014544,614.4643148,843.9278777,Human
3300014545,494.3720438,1249.732405,Human
3300014546,586.7485779,856.1166097,Human
3300014547,516.9353634,679.6606051,Human
3300014548,464.7775746,813.6000693,Human
3300014549,379.81124,630.1783873,Human
3300014550,466.285585,1201.41921,Human
3300014551,287.2098176,796.9783739,Human
3300014552,487.1651219,784.8039666,Human
3300014553,615.0405256,986.7349409,Human
3300014555,464.1334187,758.7689474,Human
3300014556,664.3214876,1080.338497,Human
3300014557,318.5275518,615.8489381,Human
3300014558,366.7448917,583.1902347,Human
3300014559,500.3615563,1275.62114,Human
3300014560,482.8499839,782.6263065,Human
3300014561,1067.040454,1378.757754,Human
3300014562,408.0562955,969.7902023,Human
3300014563,535.490325,1054.987913,Human
3300014564,356.6874041,614.5826201,Human
3300014565,65.28852432,179.0943832,Human
3300014566,490.2161611,748.7436868,Human
3300014567,0,993.3099606,Human
3300014570,814.3777861,1216.379086,Human
3300014571,566.3304496,776.8601613,Human
3300014572,461.6796918,687.2769874,Human
3300014573,442.2906537,723.8222135,Human
3300014576,0,770.4170215,Human
3300014579,0,275.104768,Human
3300014581,0.259081404,799.9668421,Human
3300014582,0,3638.549572,Human
3300014583,502.567208,2967.938174,Human
3300014585,0.34780292,1242.78768,Human
3300014588,0.937732238,671.8229906,Human
3300014589,0,1975.280328,Human
