MAG	p	p.adj	p.format	p.signif	method	MAG_id	Kingdom	Phylum	Class	Order	Family	Genus	Species	Abundance_mean	live_rate	Group
MAG11748	0.574537814616817	0.57	0.57	ns	Kruskal-Wallis	SHCC207B_bin_with_2dai_data_bin.41	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__HGM13634	s__	0.566848505	0.878787879	other_families
MAG11753	0.571671233800719	0.57	0.57	ns	Kruskal-Wallis	SHCC207B_bin_with_2dai_data_bin.49	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__CAG-314	g__Heteroclostridium	s__Heteroclostridium sp944336125	0.049741911	0.61952862	other_families
MAG11880	0.567527687733649	0.57	0.57	ns	Kruskal-Wallis	SHCC210A_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia intestinavium	0.042857838	0.31986532	other_families
MAG12401	0.566560162273994	0.57	0.57	ns	Kruskal-Wallis	SHCC229A_bin.48	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__Mediterraneibacter intestinavium	0.02781504	0.346801347	other_families
MAG1246	0.567499981454479	0.57	0.57	ns	Kruskal-Wallis	BKDN170795140_1A_bin.32	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__Slackia_A	s__Slackia_A sp944321625	0.010588337	0.562289562	other_families
MAG12500	0.568022160954538	0.57	0.57	ns	Kruskal-Wallis	SHCC232A_bin.32	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__MGBC133411	s__	0.015704401	0.245791246	other_families
MAG12736	0.571903662141055	0.57	0.57	ns	Kruskal-Wallis	SHCC240A_bin.21	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Mailhella	s__	0.597154566	0.831649832	other_families
MAG12919	0.570621180564772	0.57	0.57	ns	Kruskal-Wallis	SHCC246A_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium sp944387955	0.029648512	0.2996633	other_families
MAG13088	0.566645794540746	0.57	0.57	ns	Kruskal-Wallis	SHCC250A_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA3700	g__Ornithoclostridium	s__	0.242155741	0.471380471	other_families
MAG13107	0.568341541349866	0.57	0.57	ns	Kruskal-Wallis	SHCC251B_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA3700	g__Ornithoclostridium	s__	0.108192259	0.441077441	other_families
MAG13217	0.569628260840262	0.57	0.57	ns	Kruskal-Wallis	SHCC253A_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Anaerotignaceae	g__Fimicola	s__Fimicola sp944379995	0.089121653	0.313131313	other_families
MAG14611	0.572882792478624	0.57	0.57	ns	Kruskal-Wallis	SHCC285A_bin.96	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Avimicrobium	s__	0.122317779	0.592592593	other_families
MAG14880	0.570806548935059	0.57	0.57	ns	Kruskal-Wallis	SHCC289A_bin.49	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__UMGS2070	s__	0.107269051	0.242424242	other_families
MAG15145	0.569740416356957	0.57	0.57	ns	Kruskal-Wallis	SHCC298A_bin.60	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	0.046497276	0.286195286	other_families
MAG15234	0.567676104094241	0.57	0.57	ns	Kruskal-Wallis	SHCC29A_bin.40	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA737	s__UBA737 sp944376655	0.053027367	0.34006734	other_families
MAG15533	0.573410815114862	0.57	0.57	ns	Kruskal-Wallis	SHCC38A_bin.16	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__Mediterranea ndongoniae	0.078948867	0.468013468	other_genus_from_Bacteroidaceae
MAG15831	0.567603142205463	0.57	0.57	ns	Kruskal-Wallis	SHCC43A_bin.50	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Aphodocola	s__Aphodocola sp944329425	0.082013133	0.599326599	other_families
MAG16134	0.568949162866801	0.57	0.57	ns	Kruskal-Wallis	SHCC4A_bin.94	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__CAG-314	g__	s__	0.040826024	0.282828283	other_families
MAG16337	0.569060921327084	0.57	0.57	ns	Kruskal-Wallis	SHCC56A_bin.56	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Eubacterium_R	s__Eubacterium_R sp900540305	0.130866832	0.595959596	other_families
MAG16690	0.566278644396202	0.57	0.57	ns	Kruskal-Wallis	SHCC66A_bin.117	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Aphodocola	s__	0.28585496	0.828282828	other_families
MAG16977	0.569731821927103	0.57	0.57	ns	Kruskal-Wallis	SHCC73A_bin.86	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Scatenecus	s__	0.111276089	0.65993266	other_families
MAG16989	0.573144228566016	0.57	0.57	ns	Kruskal-Wallis	SHCC74A_bin.15	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Faecenecus	s__	0.059766848	0.612794613	other_families
MAG17063	0.573502630928409	0.57	0.57	ns	Kruskal-Wallis	SHCC76A_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-793	s__	0.273073158	0.936026936	other_families
MAG17506	0.569453429912163	0.57	0.57	ns	Kruskal-Wallis	SHCC90A_bin.58	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__	0.670911175	0.747474747	other_families
MAG17510	0.569337007187444	0.57	0.57	ns	Kruskal-Wallis	SHCC90A_bin.63	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Avimicrobium	s__	0.061118714	0.511784512	other_families
MAG17605	0.566305355536827	0.57	0.57	ns	Kruskal-Wallis	SHCC92A_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1750	g__Spyradocola	s__	0.025052721	0.252525253	other_families
MAG17752	0.57334522510277	0.57	0.57	ns	Kruskal-Wallis	SHCC98A_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Negativibacillus	s__Negativibacillus sp019423755	0.014797185	0.279461279	other_families
MAG19020	0.57053314406996	0.57	0.57	ns	Kruskal-Wallis	SRR21163516_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__	s__	0.015175258	0.262626263	other_families
MAG19252	0.567757388480197	0.57	0.57	ns	Kruskal-Wallis	SRR28497696_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	0.052226269	0.38047138	other_families
MAG19864	0.566793157676349	0.57	0.57	ns	Kruskal-Wallis	SRR29429241_bin.56	d__Bacteria	p__Verrucomicrobiota	c__Lentisphaeria	o__Victivallales	f__Victivallaceae	g__CALXXL01	s__CALXXL01 sp944392655	0.01482166	0.400673401	other_families
MAG20095	0.565975143312179	0.57	0.57	ns	Kruskal-Wallis	SRR29429278_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__	0.068805965	0.942760943	other_families
MAG20182	0.57235065496056	0.57	0.57	ns	Kruskal-Wallis	SRR29429281_bin.17	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Barnesiellaceae	g__Barnesiella	s__Barnesiella viscericola	0.009031273	0.498316498	other_families
MAG20362	0.567397045761758	0.57	0.57	ns	Kruskal-Wallis	SRR29449365_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Anaerotignaceae	g__Fimicola	s__Fimicola sp944379995	0.038736175	0.265993266	other_families
MAG22904	0.565127279554222	0.57	0.57	ns	Kruskal-Wallis	SRR29536182_bin.39	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__	0.033568481	0.265993266	other_genus_from_Bacteroidaceae
MAG23030	0.566216877228022	0.57	0.57	ns	Kruskal-Wallis	SRR29536188_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__Blautia sp944380235	0.012238465	0.471380471	other_families
MAG350	0.565471350549006	0.57	0.57	ns	Kruskal-Wallis	BKDN170794001_1A_bin.64	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Mucispirillaceae	g__Mucispirillum	s__	0.019099221	0.410774411	other_families
MAG3747	0.567355980823703	0.57	0.57	ns	Kruskal-Wallis	CCH328_bin_with_2dai_data_bin.19	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__CAZU01	s__	0.021712052	0.326599327	other_families
MAG4237	0.571134086606544	0.57	0.57	ns	Kruskal-Wallis	CCS19A_bin.30	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes	s__	0.017589663	0.838383838	other_families
MAG4543	0.571003516649233	0.57	0.57	ns	Kruskal-Wallis	CCS29B_bin.50	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Eggerthellaceae	g__CAAEEV01	s__	0.009197145	0.272727273	other_families
MAG4707	0.570170142901288	0.57	0.57	ns	Kruskal-Wallis	CCY11A_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Lawsonibacter	s__	0.233365054	0.962962963	other_families
MAG505	0.567563635245612	0.57	0.57	ns	Kruskal-Wallis	BKDN170794061_1A_bin.18	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_A	g__Sutterella	s__Sutterella massiliensis	0.032923074	0.515151515	other_families
MAG5139	0.567148382087489	0.57	0.57	ns	Kruskal-Wallis	CCY30A_bin.93	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__Butyricicoccus sp017886875	0.024454774	0.565656566	other_families
MAG5445	0.565594609680426	0.57	0.57	ns	Kruskal-Wallis	CCY41B_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Agathobaculum	s__Agathobaculum intestinipullorum	0.008916951	0.232323232	other_families
MAG651	0.569043113084186	0.57	0.57	ns	Kruskal-Wallis	BKDN170794159_1A_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	0.032053389	0.282828283	other_families
MAG7231	0.571047974492203	0.57	0.57	ns	Kruskal-Wallis	FJY34A_bin.2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_A	g__Duodenibacillus	s__Duodenibacillus sp900552545	0.028364242	0.797979798	other_families
MAG8225	0.56744786636629	0.57	0.57	ns	Kruskal-Wallis	SHCC104A_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pseudoflavonifractor_A	s__Pseudoflavonifractor_A merdipullorum	0.097424707	0.663299663	other_families
MAG8330	0.56510392976316	0.57	0.57	ns	Kruskal-Wallis	SHCC108A_bin.17	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__HGM16780	s__HGM16780 sp944392325	0.04441167	0.252525253	other_families
MAG8881	0.570889267718476	0.57	0.57	ns	Kruskal-Wallis	SHCC122B_bin.55	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Avibacteroides	s__Avibacteroides sp944320965	0.254172374	0.35016835	other_genus_from_Bacteroidaceae
MAG9005	0.570357592067419	0.57	0.57	ns	Kruskal-Wallis	SHCC126A_bin.44	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__	0.042132857	0.531986532	other_families
MAG9098	0.565962975917099	0.57	0.57	ns	Kruskal-Wallis	SHCC12B_bin_with_2dai_data_bin.58	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pseudoflavonifractor_A	s__Pseudoflavonifractor_A merdipullorum	0.116235606	0.713804714	other_families
MAG9772	0.572465822563646	0.57	0.57	ns	Kruskal-Wallis	SHCC153A_bin.11	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus_E	s__Enterococcus_E columbae_A	0.181938816	0.565656566	other_families
MAG10235	0.578444136171589	0.58	0.58	ns	Kruskal-Wallis	SHCC167A_bin.24	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Anaerotignaceae	g__Anaerotignum	s__Anaerotignum lactatifermentans	0.0206348	0.222222222	other_families
MAG10256	0.575551183310459	0.58	0.58	ns	Kruskal-Wallis	SHCC167A_bin.56	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Aphodocola	s__Aphodocola sp944329425	0.036773625	0.205387205	other_families
MAG10826	0.581346417264171	0.58	0.58	ns	Kruskal-Wallis	SHCC183A_bin.9	d__Bacteria	p__Bacillota	c__Bacilli	o__RFN20	f__CAG-826	g__Enteromonas	s__Enteromonas pullicola	0.114466699	0.771043771	other_families
MAG11638	0.580689785051864	0.58	0.58	ns	Kruskal-Wallis	SHCC205A_bin.58	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Vescimonas	s__Vescimonas sp944385395	0.112757121	0.316498316	other_families
MAG1172	0.575040328764612	0.58	0.58	ns	Kruskal-Wallis	BKDN170794554_1A_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Gemmiger	s__Gemmiger sp900545545	0.008062926	0.255892256	other_families
MAG11744	0.583555422127851	0.58	0.58	ns	Kruskal-Wallis	SHCC207B_bin_with_2dai_data_bin.34	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Avibacteroides	s__	0.215852384	0.569023569	other_genus_from_Bacteroidaceae
MAG1195	0.584597442947466	0.58	0.58	ns	Kruskal-Wallis	BKDN170794639_1A_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Merdimonas	s__	0.030598785	0.653198653	other_families
MAG11957	0.579924660845212	0.58	0.58	ns	Kruskal-Wallis	SHCC212A_bin.52	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__Nanosyncoccaceae	g__Nanosyncoccus	s__	0.191695505	0.2996633	other_families
MAG12549	0.583906351253567	0.58	0.58	ns	Kruskal-Wallis	SHCC234B_bin.109	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__Nanosyncoccaceae	g__Nanosyncoccus	s__	0.127715848	0.521885522	other_families
MAG12921	0.584491127392364	0.58	0.58	ns	Kruskal-Wallis	SHCC246A_bin.36	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Paludibacteraceae	g__Gallipaludibacter	s__	0.121700753	0.367003367	other_families
MAG1301	0.579914977310289	0.58	0.58	ns	Kruskal-Wallis	BKDN170795145_1A_bin.52	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pseudoflavonifractor_A	s__Pseudoflavonifractor_A merdipullorum	0.116724569	0.952861953	other_families
MAG13016	0.580915537682694	0.58	0.58	ns	Kruskal-Wallis	SHCC249A_bin.24	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA3700	g__MGBC101980	s__	0.058568411	0.239057239	other_families
MAG13040	0.58279008408455	0.58	0.58	ns	Kruskal-Wallis	SHCC249A_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp018228705	0.296183094	0.767676768	other_families
MAG13408	0.576573646672338	0.58	0.58	ns	Kruskal-Wallis	SHCC258A_bin.52	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Avoscillospira	s__Avoscillospira stercoripullorum	0.110655128	0.562289562	other_families
MAG13448	0.583657859968211	0.58	0.58	ns	Kruskal-Wallis	SHCC259A_bin.63	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium sp002160895	0.029006955	0.232323232	other_families
MAG13506	0.575792587946587	0.58	0.58	ns	Kruskal-Wallis	SHCC260A_bin.18	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus alactolyticus	0.075039455	0.36026936	other_families
MAG13806	0.58002533202865	0.58	0.58	ns	Kruskal-Wallis	SHCC264A_bin.88	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__	s__	0.170767815	0.787878788	other_families
MAG14202	0.57756240723377	0.58	0.58	ns	Kruskal-Wallis	SHCC273B_bin.89	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__Scatovivens	s__Scatovivens sp944390345	0.407058754	0.616161616	other_families
MAG14279	0.575569800886283	0.58	0.58	ns	Kruskal-Wallis	SHCC276A_bin.18	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Pseudoscilispira	s__	0.056698837	0.457912458	other_families
MAG15668	0.576225325883051	0.58	0.58	ns	Kruskal-Wallis	SHCC39_bin_with_2dai_data_bin.87	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rickettsiales	f__UBA1997	g__CALXSC01	s__CALXSC01 sp944392135	0.263747593	0.478114478	other_families
MAG15731	0.580648706799499	0.58	0.58	ns	Kruskal-Wallis	SHCC41A_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	0.057820212	0.468013468	other_families
MAG16126	0.584901628942713	0.58	0.58	ns	Kruskal-Wallis	SHCC4A_bin.82	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__JAFBIO01	s__JAFBIO01 sp021531255	0.048078397	0.346801347	other_families
MAG16186	0.582651045663217	0.58	0.58	ns	Kruskal-Wallis	SHCC51A_bin.25	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rs-D84	f__Rs-D84	g__Enterousia	s__	0.783519451	0.707070707	other_families
MAG16215	0.5811270000383	0.58	0.58	ns	Kruskal-Wallis	SHCC51A_bin.77	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus_E	s__Enterococcus_E columbae_A	0.170024439	0.511784512	other_families
MAG16217	0.581294562627561	0.58	0.58	ns	Kruskal-Wallis	SHCC51A_bin.8	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA3700	g__RACS-045	s__	0.035552522	0.36026936	other_families
MAG16488	0.579235889509995	0.58	0.58	ns	Kruskal-Wallis	SHCC59A_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Avoscillospira_A	s__	0.672211327	0.993265993	other_families
MAG16858	0.57706607226204	0.58	0.58	ns	Kruskal-Wallis	SHCC70A_bin.60	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Acidaminococcales	f__Acidaminococcaceae	g__URXU01	s__URXU01 sp900541915	0.740332443	0.535353535	other_families
MAG17524	0.580984912336846	0.58	0.58	ns	Kruskal-Wallis	SHCC90A_bin.83	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Mediterraneibacter	s__	0.05913814	0.35016835	other_families
MAG17654	0.581085023078493	0.58	0.58	ns	Kruskal-Wallis	SHCC94A_bin.3	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__CAG-196	s__	0.309851303	0.868686869	other_families
MAG17856	0.583137555759678	0.58	0.58	ns	Kruskal-Wallis	SHCC9A_bin.60	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Avoscillospira	s__	0.889467488	0.952861953	other_families
MAG17974	0.580113913168852	0.58	0.58	ns	Kruskal-Wallis	SHMC245A_bin.1	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_G	s__	0.007006774	0.215488215	other_families
MAG18632	0.584608735553734	0.58	0.58	ns	Kruskal-Wallis	SRR21163437_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__RGIG4074	s__	0.043993271	0.589225589	other_families
MAG18878	0.581545477540174	0.58	0.58	ns	Kruskal-Wallis	SRR21163446_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Flavonifractor	s__Flavonifractor merdavium	0.169112938	0.986531987	other_families
MAG18881	0.580104629739979	0.58	0.58	ns	Kruskal-Wallis	SRR21163446_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__	s__	0.019866586	0.838383838	other_families
MAG19668	0.578243521149788	0.58	0.58	ns	Kruskal-Wallis	SRR29409648_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella intestinigallinarum	0.005206441	0.276094276	other_families
MAG19839	0.575979602481623	0.58	0.58	ns	Kruskal-Wallis	SRR29429241_bin.13	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Limenecus	s__Limenecus sp944326545	0.025290714	0.531986532	other_families
MAG21905	0.582830945459972	0.58	0.58	ns	Kruskal-Wallis	SRR29472737_bin.19	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__Mediterranea ndongoniae	0.006799758	0.225589226	other_genus_from_Bacteroidaceae
MAG2219	0.575978725595537	0.58	0.58	ns	Kruskal-Wallis	CCH119_1A_bin.35	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Coprenecus	s__	0.029055515	0.28956229	other_families
MAG22332	0.578537384527049	0.58	0.58	ns	Kruskal-Wallis	SRR29472744_bin.81	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__	0.010794798	0.222222222	g__Phocaeicola
MAG4060	0.576201639202751	0.58	0.58	ns	Kruskal-Wallis	CCS16B_bin.30	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Rikenellaceae	g__Alistipes_A	s__Alistipes_A sp944323075	0.005807407	0.723905724	other_families
MAG4112	0.576807549290877	0.58	0.58	ns	Kruskal-Wallis	CCS17A_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Avoscillospira	s__Avoscillospira stercorigallinarum	0.025419138	0.212121212	other_families
MAG4135	0.575170064933214	0.58	0.58	ns	Kruskal-Wallis	CCS17A_bin.38	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__Mediterranea ndongoniae	0.033957684	0.717171717	other_genus_from_Bacteroidaceae
MAG4746	0.577211184320911	0.58	0.58	ns	Kruskal-Wallis	CCY13A_bin.30	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A mortiferum	0.022360798	0.30976431	other_families
MAG4814	0.58274978567242	0.58	0.58	ns	Kruskal-Wallis	CCY20A_bin.3	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Avigastranaerophilus	s__Avigastranaerophilus sp944322615	0.040190593	0.36026936	other_families
MAG512	0.582733143315775	0.58	0.58	ns	Kruskal-Wallis	BKDN170794061_1A_bin.28	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Mediterranea	s__Mediterranea ndongoniae	0.058764754	0.841750842	other_genus_from_Bacteroidaceae
MAG5570	0.583884845519293	0.58	0.58	ns	Kruskal-Wallis	CCY44A_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-465	g__CAG-465	s__CAG-465 sp944383015	0.068481125	0.363636364	other_families
MAG9018	0.584839319231368	0.58	0.58	ns	Kruskal-Wallis	SHCC126A_bin.75	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__Butyricicoccus avistercoris	0.079626823	0.373737374	other_families
