traits	g__Phocaeicola	s__Phocaeicola_coprocola	MAG8727	MAG19359	MAG21658
LIPID-P-1534	0.00414035187854055	-0.059487173	0.0247624691250671	0.00115623191847287	-0.001771834
LIPID-P-0407	0.0124964718185057	-0.013127613	0.0545656350237612	0.0457497551621403	0.0449219866780969
LIPID-P-0408	0.0194857415196398	-0.008227257	0.0598070794642445	0.0501331164290297	0.0472371478113694
LIPID-P-0437	-0.010418431	0.00366098035566158	0.0304610072666531	0.0324356688366634	0.0396576621206093
LIPID-P-0410	0.00801186394406733	-0.034431816	0.021809499900123	0.0276001424166288	0.0167189445460978
LIPID-P-0430	0.0224318309064072	-0.005588871	0.0181222073740894	0.0355839150438342	0.0286564356522378
LIPID-P-0409	0.0259794463184294	0.0134068598729925	0.0469587139797186	0.0489248718394776	0.0357825278227592
LIPID-P-0428	-0.062260291	-0.106679501	-0.014917383	-0.054178326	-0.074626756
LIPID-P-0424	-0.030022627	-0.015770395	0.00579914338536471	0.00225665621001089	-0.018458123
LIPID-P-0423	-0.030230847	-0.021413866	0.00358269504757448	-0.007802397	-0.026950946
LIPID-P-0421	0.0181202774423113	-0.015935583	0.0588059982876648	0.0494205856856512	0.0255453793921067
LIPID-P-0420	0.0102837814702221	-0.030540174	0.0514559427327584	0.051795842591569	0.026695005686458
LIPID-P-0419	0.0161630042985975	-0.022808944	0.0306919547965252	0.039724515511289	0.00969017523647391
LIPID-P-0418	0.00976369281454027	-0.062138571	0.00908331908069974	0.0338920019912866	0.00674288340573759
LIPID-P-0417	0.0116076014381099	-0.068349559	0.0110577121917904	0.0293953677941267	0.00213455236256852
LIPID-P-0415	0.0748687685796064	-0.019845785	-0.002584648	0.0638223487227139	0.049343194652477
LIPID-P-0413	-0.010974611	-0.034820726	0.0166550657514553	0.0136527469063675	-0.008128798
LIPID-P-0412	0.0188652442889731	-0.022398287	0.0459173674021391	0.0382732784803182	0.00858359559213491
LIPID-P-0411	0.00769259243835515	-0.034211334	0.0233095017925386	0.0281815637969539	0.0176374290458177
LIPID-P-0431	-0.01754744	0.0426711043868723	0.0696137873008361	0.0286448477653405	0.0201121435231576
LIPID-P-0432	-0.003130249	-0.029837082	0.0242879047547621	0.0250430465531192	0.0255575447497189
LIPID-P-0445	0.0022473937728175	-0.05876401	-0.003015277	0.0193849594472143	0.00228989462130871
LIPID-P-0441	0.0137578256222324	-0.025241192	0.0636373835869323	0.0337822036907789	0.0107387354829702
LIPID-P-0440	0.0044776671895316	-0.055298063	0.0271222187285828	0.0283636343965298	0.0140210425464113
LIPID-P-0439	0.000743578709680405	-0.049698549	0.0189372346288083	0.0291905962800998	0.0155805478126193
LIPID-P-0438	0.0249360300207758	-0.048232213	0.00753796075957183	0.0358894508209852	0.0220922894237254
LIPID-N-0660	-0.010852412	-0.035020384	0.0231827254417974	-0.022102904	-0.020979612
LIPID-N-0166	0.0216836250734556	0.00521939565367324	0.0224634655508429	0.0240967890476897	0.00794257482564677
LIPID-N-0179	0.0379742996853796	0.0848793093890155	-0.005186445	-0.001474224	-0.023354005
LIPID-N-0180	0.00082056292524958	0.0298031352425022	-0.047266294	0.015192824964384	-0.00227009
LIPID-N-0181	-0.03572972	-0.04725936	-0.008743146	0.0176078021444835	-0.005373345
LIPID-N-0175	-0.07695241	-0.094964198	-0.030198582	-0.046011397	-0.104480526
LIPID-N-0196	-0.021543633	0.071525970175122	-0.050574213	-0.016390588	-0.030032904
LIPID-N-0198	-0.067564329	-0.056540214	-0.022198732	-0.01767104	-0.07288219
LIPID-N-0192	-0.027918891	0.00681588793925794	0.000330553946582583	-0.0216926	-0.05652352
LIPID-N-0197	0.0350690888863605	0.107966897640323	-0.011682139	0.0188552123959875	-0.052961721
LIPID-N-0201	0.0514670274889617	0.187380714997864	-0.036405084	0.100900614547673	-0.002416618
LIPID-N-0200	-0.026557591	0.000237392146595494	-0.010574356	-0.004058674	-0.041036071
LIPID-P-0274	0.00884335799590037	-0.004322659	-0.017594129	0.0144155439603159	0.00502195320198332
LIPID-P-0272	0.0118676457659508	-0.016389967	-0.030577638	0.0196175279993443	-0.011333902
LIPID-P-0273	-0.038304825	0.0194986700515394	-0.00085041	-0.055428609	0.0120516253670551
LIPID-P-0275	-0.060486681	0.0276896342825456	-0.027574857	-0.058022147	-0.036314996
LIPID-P-0276	-0.006933744	0.0287001981218738	0.0673973389630459	0.0487184788315614	0.046949858212374
LIPID-P-0277	0.0222587764960646	0.0182095830278951	0.046735634401766	0.0361845627088474	0.00672229587747082
LIPID-P-0282	0.0132281819471492	0.0527727982047744	-0.002334165	0.00687557904393727	0.0605764411057707
LIPID-P-1273	0.0281895350902615	-0.049615775	-0.05442358	-0.005821135	-0.035174092
LIPID-P-1761	0.0872315760935616	0.0811159143843334	0.0374339487031605	0.0866739883466354	0.0576958836352109
LIPID-N-1513	0.039501288653831	0.0419818942959018	0.0536150013036065	0.0345544980660793	0.00831268243607897
LIPID-N-1510	0.047907846212931	0.0196773066993004	0.0565270691552198	-0.003127862	0.00521519522866916
LIPID-N-0635	0.0838939093176381	0.0401386795276033	0.0758577013800025	0.0687909516878613	0.0961446928025655
LIPID-N-0692	0.0661623102301068	0.0548339620245012	0.0440216538102434	0.0600700942669528	0.12209854747142
LIPID-N-1455	0.00931023473396355	-0.073251303	0.105449531369903	-0.004704649	-0.036040808
LIPID-N-1464	0.0385277419175724	0.0124173494469836	0.0568056872173099	0.0103773292498746	-0.014497363
LIPID-N-1484	0.0807826316300893	0.0316335632589714	-0.015747937	0.0323300400918713	0.0250756094289285
LIPID-N-1492	0.0771475635882415	0.0328102408429511	0.0419857055459002	0.0481704138969601	0.0640740027466315
LIPID-N-1493	0.0266091977956385	-0.00543849	0.0587226905614584	0.0106332936424081	-0.01049496
LIPID-N-1500	0.112716071311713	0.0812617537723969	0.0788904205730826	0.00453935264198228	0.0205798469088645
LIPID-N-0647	0.0994905537278419	0.0881131618652358	0.0884663257413346	0.0934226020770533	0.134474927248338
LIPID-N-1014	0.0683231767977531	0.00677596010216231	0.00394138109096296	0.0343592238734044	0.064163371335244
LIPID-N-1010	-0.035745453	-0.088500915	-0.045291634	-0.027445174	-0.054658952
LIPID-N-1012	0.0650545769189837	0.0398191766287681	-0.04176818	0.0527828690862166	0.0385379813219187
LIPID-N-1025	-0.004124449	-0.03989166	-0.108535347	-0.006471318	-0.035623512
LIPID-N-1016	0.0216267114572199	0.0242125820981903	-0.00676181	0.0208033033164297	0.0410374944128528
LIPID-N-0245	0.0247866164331055	0.00348729088028213	-0.015025944	0.0326121446643848	-0.007184035
LIPID-N-0250	0.0706950401865656	0.0598659591640133	-0.024467016	0.110754750260347	0.0970851685256613
LIPID-N-0251	0.0640639098266217	0.0587047824447852	0.0270338199746638	0.0841189334239145	0.0823281218437129
LIPID-N-1005	0.0167640676115252	0.00470439677401558	0.0531188575119775	0.00131665303815458	-0.033774308
LIPID-N-0259	0.013433926993249	-0.004075108	0.0064989282854981	0.00597914289599683	-0.07571391
LIPID-N-0255	0.0579676749168275	0.0444162241304741	-0.036884959	0.0842845574426127	0.0555905374056122
LIPID-N-0908	0.0315602196958129	0.0703181691303985	-0.011537657	0.0253342205272502	-0.020978223
LIPID-N-1001	-0.019716361	0.0230049948821828	-0.009851162	-0.015482713	-0.062191047
LIPID-N-0203	-0.037890124	-0.01705581	-0.039425844	-0.024570034	-0.046836159
LIPID-N-0205	0.0124377073529616	0.0214693917495376	-0.054685043	0.0115723702463277	0.0133678564223109
LIPID-N-0206	0.00960128078772146	-0.008032687	0.0307780394469384	0.0279883743821367	-0.011226753
LIPID-N-0207	-0.036332172	-0.063517917	-0.052830983	-0.066875504	-0.096308457
LIPID-N-0217	0.0549915092287974	0.0385575913229401	-0.041983391	0.0792180839643374	0.0503856359410764
LIPID-N-1003	-0.043839217	-0.042497125	-0.062519672	-0.015102594	-0.012397903
LIPID-N-0219	-0.004214984	-0.001553599	-0.015130948	-0.037674876	-0.043159937
LIPID-N-0907	0.0620996959980011	0.00862842911807373	-0.048890528	0.0515102280250587	0.0300713603222087
LIPID-N-0980	0.0496467191382446	0.0067417193859946	-0.134093505	0.00324414598862683	-0.007503686
LIPID-N-0994	0.0443264528010291	0.0504590164655047	-0.023631625	0.0312600857668826	0.035560276097152
LIPID-N-0260	0.0409491155253867	-0.028659711	-0.014184529	0.00962240802338867	-0.04362544
LIPID-N-0297	0.0984600933753476	0.0131017010579572	-0.050801051	0.087739034352887	0.0527087513466338
LIPID-N-0268	0.0919677767135394	0.0211778829497314	-0.079889333	0.102561804921415	0.0864783803829463
LIPID-N-0310	-0.009667911	-0.062747038	-0.062582615	0.0469355304792257	0.0152062291168598
LIPID-N-0311	0.0222305510441104	-0.073337367	-0.014332169	0.00165137570531386	-0.047673229
LIPID-N-0315	0.12585729026407	0.0970053370402771	0.0851964974877351	0.111266215761445	0.0700144404483346
LIPID-N-0319	0.0347075889448771	0.0326890101992222	-0.083100845	0.0397106169922374	-0.018260202
LIPID-N-1033	-0.02775765	0.015989951737942	0.0437999626943942	0.000623348579464105	-0.041026265
LIPID-N-0308	0.0332551349500502	0.0344961334018304	-0.018730354	0.0185677265269804	0.00701005337483593
LIPID-N-0228	-0.004906139	-0.042887422	0.0287832822249973	0.0348718475844241	0.0235970505806785
LIPID-N-0229	0.0470291555037318	0.0825284547870435	-0.027760911	0.119211767461259	0.101754794255261
LIPID-N-0232	0.0435264231874401	0.0478516322005713	0.0279215100794627	0.063234323771033	0.092688795443966
LIPID-N-0234	0.0529796360304835	0.0359613121551421	-0.023820456	0.0570508726449777	0.0720975239902362
LIPID-N-0267	-0.007410697	0.00618251495584097	-0.100594065	-0.004255447	-0.004995308
LIPID-N-0243	-0.09851747	-0.114956958	-0.015476724	-0.077917183	-0.149440189
LIPID-N-0225	0.00492511000985577	-0.001466104	0.0525505136909697	0.020937887309246	-0.025718502
LIPID-N-0304	0.0793033403202895	0.00987890932676628	-0.104119847	0.0541486302250201	0.00691974898948395
LIPID-N-0237	-0.017891032	0.015347725857943	-0.002616846	-0.006114645	-0.051653957
LIPID-N-0296	0.110398071415021	0.0522668337366839	-0.005259032	0.0942275579721249	0.0517032377501499
LIPID-N-0269	0.0621832677338632	0.0628128277103335	-0.077146775	0.075755275591726	0.0466748567314927
LIPID-N-0303	0.0557161167330659	0.0183310450278143	-0.021844211	0.065473143548261	0.097457615627942
LIPID-N-0270	0.0704275924614908	0.069397834205296	-0.06667719	0.0772841050383077	0.0374838062949861
LIPID-N-0271	0.0803495328919058	0.0212431253954023	-0.089225815	0.0388187953530933	0.016091492832331
LIPID-N-0272	0.0974324092968161	0.0448583458101802	-0.086211463	0.0827756415575777	0.0826724950438116
LIPID-N-0274	0.0695303932592068	0.0276819995282649	-0.033235617	0.0796070108557979	0.00656133883829424
LIPID-N-0276	0.074585525432983	0.0223390596689595	-0.088997644	0.0687587534520584	0.0743457756566417
LIPID-N-1042	0.0701216262959604	0.0277564608426504	-0.057731457	0.0572857805739739	-0.033677087
LIPID-N-0284	0.0796846152778356	0.0167508822479124	-0.086998721	0.0749922392466995	0.0824081324649315
LIPID-N-0285	0.116930181336961	0.0397479189221488	-0.029370139	0.11642488274943	0.0989698631588103
LIPID-N-0287	0.0740159265582994	0.0128263871914736	-0.102746196	0.0496596402133386	0.00896774015365809
LIPID-N-0290	0.0954806887010277	-0.034325161	-0.097025732	0.0614219568867048	0.0172893126587613
LIPID-N-0291	0.117093056076107	0.0609123832128415	0.00572879463879045	0.124660218571469	0.125089353850538
LIPID-N-0295	0.0559892303233708	-0.004477316	-0.053778836	0.0318247056253597	-0.007487554
LIPID-N-0277	0.0452453994826876	-0.007284944	-0.139443712	-0.018173935	-0.044604284
LIPID-P-0547	0.0680490117027895	-0.031414904	0.0566149864208319	0.0405044746218325	0.0325987117077924
LIPID-P-0546	-0.052146754	-0.01417959	0.0390791915427007	-0.014933727	-0.038202966
LIPID-P-0544	-0.143572232	-0.121262802	0.00173326352579336	-0.118742229	-0.139770601
LIPID-P-0542	0.00970677919830462	-0.018627644	0.0396762302471796	0.0194479660669149	-0.002980513
LIPID-P-0538	-0.118489059	-0.094467128	-0.024914564	-0.123496681	-0.13236143
LIPID-P-0540	0.0230245653974468	-0.044394708	0.0829138657896809	0.0352644807476317	0.0341664068538176
LIPID-P-0536	-0.031002189	-0.039670877	-0.020707987	0.0351866490409428	0.0320215607271156
LIPID-P-0534	-0.115144574	-0.128167396	0.0146626226330199	-0.069153935	-0.080386812
LIPID-P-0531	-0.132561529	-0.121870575	0.0270041994497905	-0.067069157	-0.073718792
LIPID-P-0541	-0.05410033	-0.061923544	0.0753686375432234	-0.052739929	-0.052428757
LIPID-P-0549	-0.038458798	-0.010060524	0.0318999168265173	-0.026760904	-0.048316121
LIPID-P-0554	-0.090974796	-0.102948184	-0.018641492	-0.074940583	-0.09595613
LIPID-P-0551	-0.074397664	-0.095314586	-0.064047443	-0.052039762	-0.066947367
LIPID-P-0552	-0.097356987	-0.095546174	-0.012769686	-0.033165804	-0.047153862
LIPID-P-0555	-0.09998982	-0.110308549	-0.092038376	-0.084932923	-0.083086585
LIPID-P-0556	-0.016996572	-0.060568201	-0.007629586	0.00846982447443942	0.0305672104474974
LIPID-P-0557	0.0661545365114451	0.0707654997975046	-0.012438369	0.132019183856283	0.098685195863643
LIPID-P-0560	-0.056569358	-0.086378453	-0.035699675	-0.03616302	-0.060192318
LIPID-P-0561	-0.085800747	-0.097889812	-0.049114533	-0.052288082	-0.069768794
LIPID-P-0562	-0.075014904	-0.062891453	0.0820786893504079	0.00237753699880925	-0.013995351
LIPID-P-0564	0.0590471827759963	-0.006755369	-0.046861059	0.0369459699108907	0.0337808585971853
LIPID-P-0565	0.00399367009536501	-0.05005368	-0.03777774	0.0129934938193534	0.00594885987235776
LIPID-P-0566	-0.02481156	-0.059312555	0.0326223799410069	0.0142937002766303	-0.043984318
LIPID-P-0568	0.0380155193714516	0.0134128751339409	0.0295821107551761	0.028813251487849	0.0684806695924601
LIPID-P-0569	0.0138367512215738	0.0111838211778607	0.0598051219368298	0.0826197439093383	0.0103775563326143
LIPID-P-0550	-0.091201988	-0.101369178	-0.007200564	-0.063372846	-0.076512613
LIPID-P-0558	-0.084074266	-0.033318423	0.0555111447416955	-0.138217858	-0.126514006
LIPID-P-0535	-0.023737605	-0.01195348	0.0861050145240855	0.000170488500366251	0.0285029649869764
LIPID-N-0383	0.0417639519334435	0.062207283810076	-0.02936875	0.00882277989395349	0.000511412918081409
LIPID-N-0387	-0.000424307	0.0145782162645948	-0.062808009	-0.026699287	-0.042086523
LIPID-N-0384	0.0252201353896269	0.0305107916673368	-0.014866727	0.0296161226050629	-0.008875096
LIPID-N-1079	-0.00657653	0.119281467825469	0.0756591512992107	0.081229894597056	0.0717428570260041
LIPID-N-1080	0.0880786796041033	0.0598696608630585	-0.013412081	0.0569867078153561	0.0232676501284102
LIPID-N-1081	-0.011591869	-0.003468029	0.0324539132057896	0.0363694130122336	0.0115627045120108
LIPID-N-1083	-0.044309332	-0.026661487	0.0708323942069546	-0.074100649	-0.080158009
LIPID-N-1086	0.0288792644724848	-0.001547773	-0.024664641	0.00431780658536266	-0.008428721
LIPID-N-1089	0.0386151945473979	0.0363411990196515	0.0384446643614289	0.0841041083369262	0.0627914933152855
LIPID-N-1092	-0.058587709	-0.042292606	0.021958065345191	-0.012540402	-0.082850296
LIPID-N-1098	-0.016690034	0.0410502229174736	-0.002728328	0.0283265716790589	0.0347582982914873
LIPID-N-1101	0.0671298417061129	0.0189911042388041	-0.04626078	0.0595627983215696	0.0675570382106735
LIPID-N-1102	-0.000317421	0.0144088635332788	-0.012955277	-0.011756062	-0.046310241
LIPID-N-1103	-0.015279686	-0.052719366	-0.007786033	0.0265417701908497	0.0367983351833765
LIPID-N-1104	-0.009313474	-0.037209479	-0.026957917	0.000721796422746247	-0.033598378
LIPID-N-1105	0.0531406599203209	0.0174456448874505	-0.049194601	0.059270929421486	0.0786008434306877
LIPID-N-0388	0.012105017189763	-0.036158196	-0.032054962	-0.00385985	-0.05222588
LIPID-N-1106	-0.024458974	-0.018746098	-0.011468234	-0.00051355	0.00541826312111868
LIPID-N-0393	0.0274462443953969	0.0285597649143481	0.00012681287211412	0.00133541603887423	-0.041191433
LIPID-N-0397	0.000608131479802182	0.00447381020242347	-0.07526718	-0.012769149	-0.004454509
LIPID-N-1068	-0.017339219	0.0343418188228854	0.0250094422278494	0.00545192573997294	-0.038148222
LIPID-N-1064	-0.127075149	-0.050477525	0.00657436805978497	-0.097546293	-0.103413494
LIPID-N-1063	0.0105882461814665	0.0681195912537648	0.0459854020452076	0.00287259224598081	-0.004474512
LIPID-N-1059	-0.064199947	0.00366607019184867	0.0219432550827543	-0.025838737	-0.055441278
LIPID-N-1057	0.00980474341944054	0.0374276231037971	0.059567041794219	-0.014049479	-0.038313845
LIPID-N-0426	0.0156466173415326	0.00686642037257837	-0.017913938	-0.017883456	-0.003388988
LIPID-N-0416	0.0817719105854699	-0.004842054	-0.000472077	0.0462271692915627	0.0324665320766997
LIPID-N-0415	0.0145268535099044	0.010335837802653	-0.013466231	0.000537177761344206	0.0278876786308217
LIPID-N-0414	0.0239791409282935	0.000698695694773634	0.0804701724876278	0.0610538777738217	0.0768523072231212
LIPID-N-0413	0.0744388456252863	0.0904660543208146	0.0210458457432314	0.0465113940061678	0.0807601944068503
LIPID-N-0412	0.0522189369646997	0.0437277081080746	-0.005049374	-0.012206838	-0.018051051
LIPID-N-0404	0.0145577297856262	0.0221038189187622	-0.027592652	-0.029821684	-0.012373657
LIPID-N-0402	0.0245080211181906	-0.037380914	-0.068085091	0.0281125344856643	-0.016310937
LIPID-N-0401	0.0920940971788429	0.101414986027822	0.0735431350535692	0.119870093980336	0.130895972618507
LIPID-N-0400	0.0328359175816803	0.0636509464376877	-0.024481364	0.0238123326911004	0.0261775100895705
LIPID-N-0399	0.0455817913445032	-0.044501595	0.0112266417477088	0.0118867084188779	-0.005534302
LIPID-N-0396	0.0989658379488888	0.0380900204622985	0.0223894142386595	0.0749774141597111	0.0653443468203652
LIPID-N-0382	0.0024556143200211	0.0379947017118857	-0.05243342	-0.005357879	-0.02275343
LIPID-N-1070	0.02443583799516	0.0327193178601544	0.071753407402236	0.0357103915672038	0.0124175548334515
LIPID-N-0343	-0.004750205	0.000825941599450951	0.0122874267947364	0.00648250092764882	0.000180608770703956
LIPID-N-0347	0.0216688182789878	0.0361369115035969	-0.080721021	-0.009485971	-0.042108514
LIPID-N-0349	0.0164836639412911	-0.025350623	-0.037314919	0.000507527587367467	-0.02593935
LIPID-N-0350	0.0389488101352508	0.109704941039454	0.0429784559498593	0.0607812351584262	0.0500211431110806
LIPID-N-0352	0.0403748895274319	0.00552316633156654	0.00938970638485867	0.00989783034259448	-0.034529964
LIPID-N-0353	0.0102888713058205	0.0449013780615801	-0.041304433	-0.02283434	-0.045517153
LIPID-N-0354	0.0549896583794889	0.0197131669088003	0.00132644412948565	0.0499248702852399	0.011461170565786
LIPID-N-0363	0.00473262168177422	-0.02747401	0.00152360574817403	-2.97E-05	-0.010954437
LIPID-N-0366	0.0698177376143478	0.055226342123288	-0.028214938	0.0411692665667025	0.0125916130269797
LIPID-N-0368	0.0438739201451066	0.019678463480252	0.0224593001645326	0.0347954057296403	-0.012045576
LIPID-N-0369	0.0422854712200959	0.0275687861173058	0.00825403023050766	0.0419306023086696	0.0147902163171746
LIPID-N-0370	-0.101253488	-0.06682793	-0.061793506	-0.089743201	-0.123459664
LIPID-N-0372	0.00548499192566989	-0.035811162	-0.055448234	-0.019233929	-0.048481757
LIPID-N-0380	0.00607477072368114	0.0254414942741097	-0.089928908	0.0198811391728182	0.00540658113655915
LIPID-N-0365	0.0936603784061411	0.0901701497533923	0.0203900288097069	0.110452457470974	0.15067263301059
LIPID-N-0345	-0.051625277	-0.053516389	-0.023803331	-0.053979532	-0.062367109
LIPID-N-0355	0.0396442667629108	0.0724191146947162	0.010670794085632	0.0166932795908884	-0.004875501
LIPID-N-0323	-0.010287483	-0.023832464	-0.018024089	0.00701481420732497	-0.002879914
LIPID-N-0331	0.0966760776688137	0.00122701408226534	-0.021760455	0.0496620134261586	0.0300791598442006
LIPID-N-0334	0.0412484904010328	0.0856827650858991	0.0352201925365418	0.00885451484578796	-0.026204648
LIPID-N-0336	-0.072606505	-0.078565323	-0.000834003	-0.065660774	-0.093399533
LIPID-N-0762	-0.059033602	-0.040556978	-0.05346675	-0.090727519	-0.123719724
LIPID-N-0760	-0.019883674	-0.024138779	0.0114159354144777	-0.032236457	-0.05608417
LIPID-N-0837	-0.023744546	-0.007521158	-0.058128892	-0.046680724	-0.055990123
LIPID-N-0872	-0.022109783	0.0292788199538701	-0.008933365	0.0447203381843854	-0.000729454
LIPID-N-0871	0.0174248208146513	0.0264167125233917	0.0152323549161311	0.0277375061132554	0.048238450322526
LIPID-N-0862	0.029217969895936	0.0389874511245591	0.000802531095787901	0.0429165420534724	0.0152048254217507
LIPID-N-0861	-0.003490702	-0.01214273	-0.005202105	-0.000871437	-0.027074471
